P,So,Sw,Sg,day,case
5382.0,0.88,0.12,0.0,0,base3_c3_col
5382.0,0.88,0.12,0.0,0,base3_c3_col
2038.0,0.8198,0.1212,0.059,365,base3_c3_col
2037.0,0.8197,0.1212,0.05911,365,base3_c3_col
2035.0,0.8195,0.1212,0.05929,365,base3_c3_col
2034.0,0.8193,0.1212,0.05947,365,base3_c3_col
2034.0,0.8193,0.1212,0.05952,365,base3_c3_col
2034.0,0.8193,0.1212,0.05947,365,base3_c3_col
2035.0,0.8195,0.1212,0.05929,365,base3_c3_col
2037.0,0.8197,0.1212,0.05911,365,base3_c3_col
2038.0,0.8198,0.1212,0.059,365,base3_c3_col
2037.0,0.8197,0.1212,0.0591,365,base3_c3_col
2036.0,0.8196,0.1212,0.05925,365,base3_c3_col
2033.0,0.8193,0.1212,0.0595,365,base3_c3_col
2031.0,0.8191,0.1212,0.05976,365,base3_c3_col
2030.0,0.819,0.1212,0.05983,365,base3_c3_col
2031.0,0.8191,0.1212,0.05976,365,base3_c3_col
2033.0,0.8193,0.1212,0.0595,365,base3_c3_col
2036.0,0.8196,0.1212,0.05925,365,base3_c3_col
2037.0,0.8197,0.1212,0.0591,365,base3_c3_col
2035.0,0.8195,0.1212,0.05927,365,base3_c3_col
2033.0,0.8193,0.1212,0.05948,365,base3_c3_col
2029.0,0.819,0.1212,0.05983,365,base3_c3_col
2024.0,0.8186,0.1212,0.06021,365,base3_c3_col
2023.0,0.8185,0.1212,0.06035,365,base3_c3_col
2024.0,0.8186,0.1212,0.06021,365,base3_c3_col
2029.0,0.819,0.1212,0.05983,365,base3_c3_col
2033.0,0.8193,0.1212,0.05948,365,base3_c3_col
2035.0,0.8195,0.1212,0.05927,365,base3_c3_col
2034.0,0.8194,0.1212,0.05943,365,base3_c3_col
2031.0,0.8191,0.1212,0.05972,365,base3_c3_col
2025.0,0.8186,0.1212,0.06018,365,base3_c3_col
2013.0,0.818,0.1212,0.06076,365,base3_c3_col
2004.0,0.8174,0.1212,0.06136,365,base3_c3_col
2013.0,0.818,0.1212,0.06076,365,base3_c3_col
2025.0,0.8186,0.1212,0.06018,365,base3_c3_col
2031.0,0.8191,0.1212,0.05972,365,base3_c3_col
2034.0,0.8194,0.1212,0.05943,365,base3_c3_col
2034.0,0.8194,0.1212,0.05945,365,base3_c3_col
2031.0,0.819,0.1212,0.05977,365,base3_c3_col
2023.0,0.8185,0.1212,0.0603,365,base3_c3_col
2004.0,0.8175,0.1212,0.06133,365,base3_c3_col
1952.0,0.8241,0.121,0.05486,365,base3_c3_col
2004.0,0.8175,0.1212,0.06133,365,base3_c3_col
2023.0,0.8185,0.1212,0.0603,365,base3_c3_col
2031.0,0.819,0.1212,0.05977,365,base3_c3_col
2034.0,0.8194,0.1212,0.05945,365,base3_c3_col
2035.0,0.8194,0.1212,0.05937,365,base3_c3_col
2032.0,0.8192,0.1212,0.05966,365,base3_c3_col
2025.0,0.8187,0.1212,0.06014,365,base3_c3_col
2014.0,0.8181,0.1212,0.06071,365,base3_c3_col
2005.0,0.8175,0.1212,0.06131,365,base3_c3_col
2014.0,0.8181,0.1212,0.06071,365,base3_c3_col
2025.0,0.8187,0.1212,0.06014,365,base3_c3_col
2032.0,0.8192,0.1212,0.05966,365,base3_c3_col
2035.0,0.8194,0.1212,0.05937,365,base3_c3_col
2036.0,0.8196,0.1212,0.05917,365,base3_c3_col
2034.0,0.8194,0.1212,0.05938,365,base3_c3_col
2030.0,0.8191,0.1212,0.05973,365,base3_c3_col
2025.0,0.8187,0.1212,0.06011,365,base3_c3_col
2023.0,0.8186,0.1212,0.06026,365,base3_c3_col
2025.0,0.8187,0.1212,0.06011,365,base3_c3_col
2030.0,0.8191,0.1212,0.05973,365,base3_c3_col
2034.0,0.8194,0.1212,0.05938,365,base3_c3_col
2036.0,0.8196,0.1212,0.05917,365,base3_c3_col
2038.0,0.8198,0.1212,0.05897,365,base3_c3_col
2037.0,0.8197,0.1212,0.05912,365,base3_c3_col
2034.0,0.8195,0.1212,0.05936,365,base3_c3_col
2032.0,0.8192,0.1212,0.05962,365,base3_c3_col
2031.0,0.8191,0.1212,0.0597,365,base3_c3_col
2032.0,0.8192,0.1212,0.05962,365,base3_c3_col
2034.0,0.8195,0.1212,0.05936,365,base3_c3_col
2037.0,0.8197,0.1212,0.05912,365,base3_c3_col
2038.0,0.8198,0.1212,0.05897,365,base3_c3_col
2039.0,0.82,0.1212,0.05885,365,base3_c3_col
2038.0,0.8199,0.1212,0.05896,365,base3_c3_col
2036.0,0.8197,0.1212,0.05915,365,base3_c3_col
2035.0,0.8195,0.1212,0.05933,365,base3_c3_col
2035.0,0.8194,0.1212,0.05937,365,base3_c3_col
2035.0,0.8195,0.1212,0.05933,365,base3_c3_col
2036.0,0.8197,0.1212,0.05915,365,base3_c3_col
2038.0,0.8199,0.1212,0.05896,365,base3_c3_col
2039.0,0.82,0.1212,0.05885,365,base3_c3_col
2754.0,0.4265,0.5735,0.0,730,base3_c3_col
2724.0,0.7251,0.2749,0.0,730,base3_c3_col
2714.0,0.8729,0.1271,0.0,730,base3_c3_col
2712.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2712.0,0.879,0.121,0.0,730,base3_c3_col
2714.0,0.8729,0.1271,0.0,730,base3_c3_col
2724.0,0.7251,0.2749,0.0,730,base3_c3_col
2754.0,0.4265,0.5735,0.0,730,base3_c3_col
2724.0,0.7249,0.2751,0.0,730,base3_c3_col
2716.0,0.8698,0.1302,0.0,730,base3_c3_col
2713.0,0.8789,0.1211,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2713.0,0.8789,0.1211,0.0,730,base3_c3_col
2716.0,0.8698,0.1302,0.0,730,base3_c3_col
2724.0,0.7249,0.2751,0.0,730,base3_c3_col
2714.0,0.8729,0.1271,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2714.0,0.8729,0.1271,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2706.0,0.879,0.121,0.0,730,base3_c3_col
2704.0,0.879,0.121,0.0,730,base3_c3_col
2706.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2704.0,0.879,0.121,0.0,730,base3_c3_col
2696.0,0.8244,0.1208,0.05486,730,base3_c3_col
2704.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2705.0,0.879,0.121,0.0,730,base3_c3_col
2704.0,0.879,0.121,0.0,730,base3_c3_col
2705.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2714.0,0.8743,0.1257,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2707.0,0.879,0.121,0.0,730,base3_c3_col
2708.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2714.0,0.8743,0.1257,0.0,730,base3_c3_col
2723.0,0.7434,0.2566,0.0,730,base3_c3_col
2716.0,0.8719,0.1281,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2709.0,0.879,0.121,0.0,730,base3_c3_col
2710.0,0.879,0.121,0.0,730,base3_c3_col
2712.0,0.8789,0.1211,0.0,730,base3_c3_col
2716.0,0.8719,0.1281,0.0,730,base3_c3_col
2723.0,0.7434,0.2566,0.0,730,base3_c3_col
2753.0,0.437,0.563,0.0,730,base3_c3_col
2723.0,0.7432,0.2568,0.0,730,base3_c3_col
2714.0,0.8742,0.1258,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2711.0,0.879,0.121,0.0,730,base3_c3_col
2714.0,0.8742,0.1258,0.0,730,base3_c3_col
2723.0,0.7432,0.2568,0.0,730,base3_c3_col
2753.0,0.437,0.563,0.0,730,base3_c3_col
3937.0,0.3504,0.6496,0.0,1095,base3_c3_col
3911.0,0.5094,0.4906,0.0,1095,base3_c3_col
3894.0,0.8022,0.1978,0.0,1095,base3_c3_col
3889.0,0.8775,0.1225,0.0,1095,base3_c3_col
3889.0,0.8794,0.1206,0.0,1095,base3_c3_col
3889.0,0.8775,0.1225,0.0,1095,base3_c3_col
3894.0,0.8022,0.1978,0.0,1095,base3_c3_col
3911.0,0.5094,0.4906,0.0,1095,base3_c3_col
3937.0,0.3504,0.6496,0.0,1095,base3_c3_col
3911.0,0.5093,0.4907,0.0,1095,base3_c3_col
3898.0,0.7601,0.2399,0.0,1095,base3_c3_col
3891.0,0.8733,0.1267,0.0,1095,base3_c3_col
3888.0,0.8794,0.1206,0.0,1095,base3_c3_col
3887.0,0.8795,0.1205,0.0,1095,base3_c3_col
3888.0,0.8794,0.1206,0.0,1095,base3_c3_col
3891.0,0.8733,0.1267,0.0,1095,base3_c3_col
3898.0,0.7601,0.2399,0.0,1095,base3_c3_col
3911.0,0.5093,0.4907,0.0,1095,base3_c3_col
3894.0,0.8019,0.1981,0.0,1095,base3_c3_col
3890.0,0.8733,0.1267,0.0,1095,base3_c3_col
3887.0,0.8793,0.1207,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3883.0,0.8795,0.1205,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8793,0.1207,0.0,1095,base3_c3_col
3890.0,0.8733,0.1267,0.0,1095,base3_c3_col
3894.0,0.8019,0.1981,0.0,1095,base3_c3_col
3889.0,0.8775,0.1225,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3879.0,0.8795,0.1205,0.0,1095,base3_c3_col
3876.0,0.8795,0.1205,0.0,1095,base3_c3_col
3879.0,0.8795,0.1205,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3889.0,0.8775,0.1225,0.0,1095,base3_c3_col
3889.0,0.8794,0.1206,0.0,1095,base3_c3_col
3887.0,0.8795,0.1205,0.0,1095,base3_c3_col
3883.0,0.8795,0.1205,0.0,1095,base3_c3_col
3876.0,0.8795,0.1205,0.0,1095,base3_c3_col
3857.0,0.8249,0.1203,0.05486,1095,base3_c3_col
3876.0,0.8795,0.1205,0.0,1095,base3_c3_col
3883.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8795,0.1205,0.0,1095,base3_c3_col
3889.0,0.8794,0.1206,0.0,1095,base3_c3_col
3889.0,0.8781,0.1219,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3879.0,0.8795,0.1205,0.0,1095,base3_c3_col
3876.0,0.8795,0.1205,0.0,1095,base3_c3_col
3879.0,0.8795,0.1205,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3889.0,0.8781,0.1219,0.0,1095,base3_c3_col
3893.0,0.8177,0.1823,0.0,1095,base3_c3_col
3890.0,0.8752,0.1248,0.0,1095,base3_c3_col
3887.0,0.8793,0.1207,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3883.0,0.8795,0.1205,0.0,1095,base3_c3_col
3884.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8793,0.1207,0.0,1095,base3_c3_col
3890.0,0.8752,0.1248,0.0,1095,base3_c3_col
3893.0,0.8177,0.1823,0.0,1095,base3_c3_col
3911.0,0.529,0.471,0.0,1095,base3_c3_col
3897.0,0.7829,0.2171,0.0,1095,base3_c3_col
3890.0,0.8752,0.1248,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3887.0,0.8795,0.1205,0.0,1095,base3_c3_col
3887.0,0.8794,0.1206,0.0,1095,base3_c3_col
3890.0,0.8752,0.1248,0.0,1095,base3_c3_col
3897.0,0.7829,0.2171,0.0,1095,base3_c3_col
3911.0,0.529,0.471,0.0,1095,base3_c3_col
3936.0,0.3565,0.6435,0.0,1095,base3_c3_col
3911.0,0.5288,0.4712,0.0,1095,base3_c3_col
3893.0,0.8173,0.1827,0.0,1095,base3_c3_col
3889.0,0.8781,0.1219,0.0,1095,base3_c3_col
3889.0,0.8794,0.1206,0.0,1095,base3_c3_col
3889.0,0.8781,0.1219,0.0,1095,base3_c3_col
3893.0,0.8173,0.1827,0.0,1095,base3_c3_col
3911.0,0.5288,0.4712,0.0,1095,base3_c3_col
3936.0,0.3565,0.6435,0.0,1095,base3_c3_col
5058.0,0.3214,0.6786,0.0,1460,base3_c3_col
5034.0,0.4214,0.5786,0.0,1460,base3_c3_col
5017.0,0.6626,0.3374,0.0,1460,base3_c3_col
5009.0,0.8646,0.1354,0.0,1460,base3_c3_col
5008.0,0.8795,0.1205,0.0,1460,base3_c3_col
5009.0,0.8646,0.1354,0.0,1460,base3_c3_col
5017.0,0.6626,0.3374,0.0,1460,base3_c3_col
5034.0,0.4214,0.5786,0.0,1460,base3_c3_col
5058.0,0.3214,0.6786,0.0,1460,base3_c3_col
5034.0,0.4213,0.5787,0.0,1460,base3_c3_col
5022.0,0.5901,0.4099,0.0,1460,base3_c3_col
5010.0,0.8326,0.1674,0.0,1460,base3_c3_col
5006.0,0.8784,0.1216,0.0,1460,base3_c3_col
5006.0,0.8798,0.1202,0.0,1460,base3_c3_col
5006.0,0.8784,0.1216,0.0,1460,base3_c3_col
5010.0,0.8326,0.1674,0.0,1460,base3_c3_col
5022.0,0.5901,0.4099,0.0,1460,base3_c3_col
5034.0,0.4213,0.5787,0.0,1460,base3_c3_col
5017.0,0.6619,0.3381,0.0,1460,base3_c3_col
5010.0,0.8324,0.1676,0.0,1460,base3_c3_col
5005.0,0.877,0.123,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5001.0,0.8799,0.1201,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5005.0,0.877,0.123,0.0,1460,base3_c3_col
5010.0,0.8324,0.1676,0.0,1460,base3_c3_col
5017.0,0.6619,0.3381,0.0,1460,base3_c3_col
5008.0,0.8643,0.1357,0.0,1460,base3_c3_col
5006.0,0.8784,0.1216,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
4996.0,0.8799,0.1201,0.0,1460,base3_c3_col
4993.0,0.8799,0.1201,0.0,1460,base3_c3_col
4996.0,0.8799,0.1201,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5006.0,0.8784,0.1216,0.0,1460,base3_c3_col
5008.0,0.8643,0.1357,0.0,1460,base3_c3_col
5008.0,0.8796,0.1204,0.0,1460,base3_c3_col
5005.0,0.8798,0.1202,0.0,1460,base3_c3_col
5001.0,0.8799,0.1201,0.0,1460,base3_c3_col
4992.0,0.8799,0.1201,0.0,1460,base3_c3_col
4971.0,0.8251,0.12,0.05486,1460,base3_c3_col
4992.0,0.8799,0.1201,0.0,1460,base3_c3_col
5001.0,0.8799,0.1201,0.0,1460,base3_c3_col
5005.0,0.8798,0.1202,0.0,1460,base3_c3_col
5008.0,0.8796,0.1204,0.0,1460,base3_c3_col
5008.0,0.8691,0.1309,0.0,1460,base3_c3_col
5006.0,0.8789,0.1211,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
4996.0,0.8799,0.1201,0.0,1460,base3_c3_col
4992.0,0.8799,0.1201,0.0,1460,base3_c3_col
4996.0,0.8799,0.1201,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5006.0,0.8789,0.1211,0.0,1460,base3_c3_col
5008.0,0.8691,0.1309,0.0,1460,base3_c3_col
5016.0,0.6917,0.3083,0.0,1460,base3_c3_col
5009.0,0.8458,0.1542,0.0,1460,base3_c3_col
5005.0,0.8781,0.1219,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5001.0,0.8799,0.1201,0.0,1460,base3_c3_col
5002.0,0.8798,0.1202,0.0,1460,base3_c3_col
5005.0,0.8781,0.1219,0.0,1460,base3_c3_col
5009.0,0.8458,0.1542,0.0,1460,base3_c3_col
5016.0,0.6917,0.3083,0.0,1460,base3_c3_col
5033.0,0.434,0.566,0.0,1460,base3_c3_col
5021.0,0.6201,0.3799,0.0,1460,base3_c3_col
5009.0,0.8456,0.1544,0.0,1460,base3_c3_col
5006.0,0.8789,0.1211,0.0,1460,base3_c3_col
5005.0,0.8798,0.1202,0.0,1460,base3_c3_col
5006.0,0.8789,0.1211,0.0,1460,base3_c3_col
5009.0,0.8456,0.1544,0.0,1460,base3_c3_col
5021.0,0.6201,0.3799,0.0,1460,base3_c3_col
5033.0,0.434,0.566,0.0,1460,base3_c3_col
5057.0,0.3255,0.6745,0.0,1460,base3_c3_col
5033.0,0.4339,0.5661,0.0,1460,base3_c3_col
5015.0,0.691,0.309,0.0,1460,base3_c3_col
5008.0,0.8689,0.1311,0.0,1460,base3_c3_col
5007.0,0.8796,0.1204,0.0,1460,base3_c3_col
5008.0,0.8689,0.1311,0.0,1460,base3_c3_col
5015.0,0.691,0.309,0.0,1460,base3_c3_col
5033.0,0.4339,0.5661,0.0,1460,base3_c3_col
5057.0,0.3255,0.6745,0.0,1460,base3_c3_col
5342.0,0.3107,0.6893,0.0,1825,base3_c3_col
5319.0,0.3842,0.6158,0.0,1825,base3_c3_col
5303.0,0.5462,0.4538,0.0,1825,base3_c3_col
5291.0,0.8189,0.1811,0.0,1825,base3_c3_col
5291.0,0.8775,0.1225,0.0,1825,base3_c3_col
5291.0,0.8189,0.1811,0.0,1825,base3_c3_col
5303.0,0.5462,0.4538,0.0,1825,base3_c3_col
5319.0,0.3842,0.6158,0.0,1825,base3_c3_col
5342.0,0.3107,0.6893,0.0,1825,base3_c3_col
5319.0,0.3841,0.6159,0.0,1825,base3_c3_col
5308.0,0.4871,0.5129,0.0,1825,base3_c3_col
5294.0,0.7226,0.2774,0.0,1825,base3_c3_col
5288.0,0.8689,0.1311,0.0,1825,base3_c3_col
5287.0,0.8796,0.1204,0.0,1825,base3_c3_col
5288.0,0.8689,0.1311,0.0,1825,base3_c3_col
5294.0,0.7226,0.2774,0.0,1825,base3_c3_col
5308.0,0.4871,0.5129,0.0,1825,base3_c3_col
5319.0,0.3841,0.6159,0.0,1825,base3_c3_col
5303.0,0.5457,0.4543,0.0,1825,base3_c3_col
5294.0,0.7222,0.2778,0.0,1825,base3_c3_col
5286.0,0.8585,0.1415,0.0,1825,base3_c3_col
5282.0,0.8788,0.1212,0.0,1825,base3_c3_col
5281.0,0.8799,0.1201,0.0,1825,base3_c3_col
5282.0,0.8788,0.1212,0.0,1825,base3_c3_col
5286.0,0.8585,0.1415,0.0,1825,base3_c3_col
5294.0,0.7222,0.2778,0.0,1825,base3_c3_col
5303.0,0.5457,0.4543,0.0,1825,base3_c3_col
5291.0,0.8182,0.1818,0.0,1825,base3_c3_col
5288.0,0.8688,0.1312,0.0,1825,base3_c3_col
5282.0,0.8788,0.1212,0.0,1825,base3_c3_col
5274.0,0.8799,0.1201,0.0,1825,base3_c3_col
5268.0,0.8799,0.1201,0.0,1825,base3_c3_col
5274.0,0.8799,0.1201,0.0,1825,base3_c3_col
5282.0,0.8788,0.1212,0.0,1825,base3_c3_col
5288.0,0.8688,0.1312,0.0,1825,base3_c3_col
5291.0,0.8182,0.1818,0.0,1825,base3_c3_col
5290.0,0.8778,0.1222,0.0,1825,base3_c3_col
5287.0,0.8797,0.1203,0.0,1825,base3_c3_col
5280.0,0.8799,0.1201,0.0,1825,base3_c3_col
5268.0,0.8799,0.1201,0.0,1825,base3_c3_col
5234.0,0.8251,0.12,0.05486,1825,base3_c3_col
5268.0,0.8799,0.1201,0.0,1825,base3_c3_col
5280.0,0.8799,0.1201,0.0,1825,base3_c3_col
5287.0,0.8797,0.1203,0.0,1825,base3_c3_col
5290.0,0.8778,0.1222,0.0,1825,base3_c3_col
5291.0,0.8346,0.1654,0.0,1825,base3_c3_col
5288.0,0.8727,0.1273,0.0,1825,base3_c3_col
5282.0,0.8793,0.1207,0.0,1825,base3_c3_col
5274.0,0.8799,0.1201,0.0,1825,base3_c3_col
5268.0,0.88,0.12,0.0,1825,base3_c3_col
5274.0,0.8799,0.1201,0.0,1825,base3_c3_col
5282.0,0.8793,0.1207,0.0,1825,base3_c3_col
5288.0,0.8727,0.1273,0.0,1825,base3_c3_col
5291.0,0.8346,0.1654,0.0,1825,base3_c3_col
5302.0,0.5721,0.4279,0.0,1825,base3_c3_col
5293.0,0.7554,0.2446,0.0,1825,base3_c3_col
5286.0,0.8657,0.1343,0.0,1825,base3_c3_col
5282.0,0.8793,0.1207,0.0,1825,base3_c3_col
5280.0,0.8799,0.1201,0.0,1825,base3_c3_col
5282.0,0.8793,0.1207,0.0,1825,base3_c3_col
5286.0,0.8657,0.1343,0.0,1825,base3_c3_col
5293.0,0.7554,0.2446,0.0,1825,base3_c3_col
5302.0,0.5721,0.4279,0.0,1825,base3_c3_col
5319.0,0.3932,0.6068,0.0,1825,base3_c3_col
5307.0,0.5082,0.4918,0.0,1825,base3_c3_col
5293.0,0.755,0.245,0.0,1825,base3_c3_col
5287.0,0.8726,0.1274,0.0,1825,base3_c3_col
5287.0,0.8798,0.1202,0.0,1825,base3_c3_col
5287.0,0.8726,0.1274,0.0,1825,base3_c3_col
5293.0,0.755,0.245,0.0,1825,base3_c3_col
5307.0,0.5082,0.4918,0.0,1825,base3_c3_col
5319.0,0.3932,0.6068,0.0,1825,base3_c3_col
5342.0,0.3134,0.6866,0.0,1825,base3_c3_col
5319.0,0.3931,0.6069,0.0,1825,base3_c3_col
5302.0,0.5715,0.4285,0.0,1825,base3_c3_col
