time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
52,259.0,1,2342.5,300.0,77.7,0.2,0.0,0.0,147.0,35.69,491.0,base11
53,274.0,1,2298.7,300.0,82.2,0.2,0.0,0.0,161.0,38.1,537.0,base11
54,289.0,1,2256.8,300.0,86.7,0.3,0.0,0.0,168.0,40.63,561.0,base11
55,304.0,1,2215.4,300.0,91.2,0.3,0.0,0.0,184.0,43.39,614.0,base11
56,319.0,1,2174.6,300.0,95.7,0.3,0.0,0.0,196.0,46.33,654.0,base11
57,334.0,1,2134.5,300.0,100.2,0.3,0.1,0.0,210.0,49.48,700.0,base11
58,349.0,2,2095.2,300.0,104.7,0.3,0.1,0.0,230.0,52.93,766.0,base11
59,364.0,2,2056.8,300.0,109.2,0.3,0.1,0.0,240.0,56.52,799.0,base11
60,365.0,1,2054.3,300.0,109.5,0.3,0.1,0.0,259.0,56.77,865.0,base11
61,366.0,4,2062.9,300.0,109.8,0.3,0.1,0.0,259.0,57.03,863.0,base11
62,367.0,2,2063.5,300.0,110.1,0.3,0.1,0.0,270.0,57.3,899.0,base11
63,368.5,2,2064.9,300.0,110.6,0.3,0.1,0.0,270.0,57.71,901.0,base11
64,370.8,2,2067.3,300.0,111.2,0.3,0.1,0.0,271.0,58.32,904.0,base11
65,374.1,2,2070.7,300.0,112.2,0.3,0.1,0.0,272.0,59.24,906.0,base11
66,375.1,5,2081.2,300.0,112.5,0.3,0.1,0.0,272.0,59.51,906.0,base11
67,376.1,3,2082.6,300.0,112.8,0.3,0.1,0.0,268.0,59.78,893.0,base11
68,377.6,2,2084.6,300.0,113.3,0.3,0.1,0.0,267.0,60.18,890.0,base11
69,379.9,2,2087.6,300.0,114.0,0.3,0.1,0.0,266.0,60.77,887.0,base11
70,383.3,2,2092.0,300.0,115.0,0.3,0.1,0.0,264.0,61.67,881.0,base11
71,388.3,2,2098.5,300.0,116.5,0.3,0.1,0.0,262.0,62.99,872.0,base11
72,395.9,2,2108.4,300.0,118.8,0.3,0.1,0.0,257.0,64.94,857.0,base11
73,396.9,4,2136.9,300.0,119.1,0.3,0.1,0.0,253.0,65.2,843.0,base11
74,397.9,4,2137.9,300.0,119.4,0.3,0.1,0.0,227.0,65.42,756.0,base11
75,399.4,2,2139.6,300.0,119.8,0.3,0.1,0.0,225.0,65.76,750.0,base11
76,401.7,1,2142.2,300.0,120.5,0.3,0.1,0.0,223.0,66.26,744.0,base11
77,405.0,2,2146.1,300.0,121.5,0.3,0.1,0.0,221.0,67.01,735.0,base11
78,410.1,2,2151.9,300.0,123.0,0.3,0.1,0.0,217.0,68.11,724.0,base11
79,417.7,2,2160.6,300.0,125.3,0.3,0.1,0.0,213.0,69.72,709.0,base11
80,429.1,2,2173.6,300.0,128.7,0.3,0.1,0.0,207.0,72.08,690.0,base11
81,430.1,3,2207.3,300.0,129.0,0.3,0.1,0.0,203.0,72.28,675.0,base11
82,431.1,2,2208.8,300.0,129.3,0.3,0.1,0.0,188.0,72.47,627.0,base11
83,432.6,2,2210.8,300.0,129.8,0.3,0.1,0.0,188.0,72.75,625.0,base11
84,434.8,2,2213.6,300.0,130.4,0.3,0.1,0.0,187.0,73.17,622.0,base11
85,438.2,2,2217.5,300.0,131.5,0.3,0.1,0.0,185.0,73.8,618.0,base11
86,443.3,2,2223.5,300.0,133.0,0.3,0.1,0.0,184.0,74.73,612.0,base11
87,450.9,2,2232.7,300.0,135.3,0.3,0.1,0.0,181.0,76.1,604.0,base11
88,462.2,2,2246.9,300.0,138.7,0.3,0.1,0.0,178.0,78.13,592.0,base11
89,477.2,2,2266.4,300.0,143.2,0.3,0.1,0.0,172.0,80.71,575.0,base11
90,492.3,3,2287.3,300.0,147.7,0.3,0.1,0.0,164.0,83.17,546.0,base11
91,493.3,5,2032.9,300.0,148.0,0.3,0.1,0.0,145.0,83.31,482.0,base11
92,494.2,5,2034.0,300.0,148.3,0.3,0.1,0.0,247.0,83.56,822.0,base11
93,495.7,5,2035.4,300.0,148.7,0.3,0.1,0.0,252.0,83.94,840.0,base11
94,498.0,5,2037.0,300.0,149.4,0.3,0.1,0.0,257.0,84.51,856.0,base11
95,501.4,5,2038.8,300.0,150.4,0.3,0.1,0.0,261.0,85.39,871.0,base11
96,506.4,5,2040.4,300.0,151.9,0.3,0.1,0.0,265.0,86.73,882.0,base11
97,514.0,5,2041.7,300.0,154.2,0.3,0.1,0.0,267.0,88.76,888.0,base11
98,525.4,5,2042.2,300.0,157.6,0.3,0.1,0.0,266.0,91.79,887.0,base11
99,540.4,5,2042.2,300.0,162.1,0.3,0.1,0.0,264.0,95.74,879.0,base11
100,555.4,5,2042.4,300.0,166.6,0.3,0.1,0.0,260.0,99.65,867.0,base11
101,570.4,5,2042.8,300.0,171.1,0.3,0.1,0.0,257.0,103.5,857.0,base11
102,585.4,5,2043.5,300.0,175.6,0.3,0.1,0.0,254.0,107.32,848.0,base11
103,600.4,5,2044.4,300.0,180.1,0.3,0.1,0.0,252.0,111.1,841.0,base11
104,615.4,5,2045.6,300.0,184.6,0.3,0.1,0.0,250.0,114.86,834.0,base11
105,630.4,5,2046.7,300.0,189.1,0.3,0.1,0.0,249.0,118.59,829.0,base11
106,645.4,5,2047.9,300.0,193.6,0.3,0.1,0.0,248.0,122.3,826.0,base11
107,660.4,5,2049.3,300.0,198.1,0.3,0.1,0.0,247.0,126.01,823.0,base11
108,675.4,5,2050.7,300.0,202.6,0.3,0.2,0.0,247.0,129.71,823.0,base11
109,690.4,5,2052.0,300.0,207.1,0.3,0.2,0.0,247.0,133.42,824.0,base11
110,705.4,5,2053.3,300.0,211.6,0.3,0.2,0.0,248.0,137.14,827.0,base11
111,720.4,5,2054.4,300.0,216.1,0.3,0.2,0.0,250.0,140.88,833.0,base11
112,730.0,5,2055.1,300.0,219.0,0.3,0.2,0.0,252.0,143.3,840.0,base11
113,744.4,5,2055.7,300.0,223.3,0.3,0.2,0.0,254.0,146.95,847.0,base11
114,759.4,5,2056.1,300.0,227.8,0.3,0.2,0.0,257.0,150.8,857.0,base11
115,774.4,5,2056.0,300.0,232.3,0.3,0.2,0.0,261.0,154.72,870.0,base11
116,789.4,5,2055.4,300.0,236.8,0.3,0.2,0.0,265.0,158.69,884.0,base11
117,804.4,5,2054.4,300.0,241.3,0.3,0.2,0.0,270.0,162.74,899.0,base11
118,819.4,5,2052.9,300.0,245.8,0.3,0.2,0.0,274.0,166.85,915.0,base11
119,834.4,5,2050.8,300.0,250.3,0.3,0.2,0.0,279.0,171.04,930.0,base11
120,849.4,5,2048.3,300.0,254.8,0.3,0.2,0.0,283.0,175.28,944.0,base11
121,864.4,5,2045.4,300.0,259.3,0.3,0.2,0.0,286.0,179.58,954.0,base11
122,879.4,5,2042.2,300.0,263.8,0.3,0.2,0.0,288.0,183.89,959.0,base11
123,894.4,5,2038.9,300.0,268.3,0.3,0.2,0.0,287.0,188.19,956.0,base11
124,909.4,5,2035.9,300.0,272.8,0.3,0.2,0.0,283.0,192.44,943.0,base11
125,924.4,5,2033.6,300.0,277.3,0.3,0.2,0.0,275.0,196.57,918.0,base11
126,939.4,5,2032.2,300.0,281.8,0.3,0.2,0.0,264.0,200.54,881.0,base11
127,954.4,5,2032.1,300.0,286.3,0.3,0.2,0.0,250.0,204.29,834.0,base11
128,969.4,5,2033.6,300.0,290.8,0.3,0.2,0.0,234.0,207.81,781.0,base11
129,984.4,5,2036.6,300.0,295.3,0.3,0.3,0.0,219.0,211.08,728.0,base11
130,999.4,5,2041.2,300.0,299.8,0.3,0.3,0.0,204.0,214.14,679.0,base11
131,1014.4,5,2047.2,300.0,304.3,0.3,0.3,0.0,190.0,216.99,635.0,base11
132,1029.4,5,2054.9,300.0,308.8,0.3,0.3,0.0,179.0,219.67,595.0,base11
133,1044.4,5,2064.2,300.0,313.3,0.3,0.3,0.0,168.0,222.19,559.0,base11
134,1059.4,5,2075.4,300.0,317.8,0.3,0.3,0.0,157.0,224.54,524.0,base11
135,1074.4,5,2088.5,300.0,322.3,0.3,0.3,0.0,147.0,226.74,489.0,base11
136,1089.4,5,2103.7,300.0,326.8,0.3,0.3,0.0,136.0,228.78,452.0,base11
137,1095.0,5,2110.1,300.0,328.5,0.3,0.3,0.0,123.0,229.47,410.0,base11
138,1103.4,5,2120.7,300.0,331.0,0.3,0.3,0.0,118.0,230.47,394.0,base11
139,1116.1,5,2138.2,300.0,334.8,0.3,0.3,0.0,113.0,231.9,377.0,base11
140,1131.1,5,2160.6,300.0,339.3,0.3,0.3,0.0,112.0,233.59,375.0,base11
141,1146.1,5,2184.1,300.0,343.8,0.2,0.3,0.0,114.0,235.3,379.0,base11
142,1161.1,5,2211.4,300.0,348.3,0.2,0.3,0.0,115.0,237.02,384.0,base11
143,1176.1,5,2248.8,300.0,352.8,0.2,0.3,0.0,117.0,238.78,389.0,base11
144,1191.1,5,2294.5,300.0,357.3,0.2,0.3,0.0,119.0,240.56,395.0,base11
145,1206.1,5,2357.7,300.0,361.8,0.2,0.3,0.0,120.0,242.35,399.0,base11
146,1221.1,5,2436.1,300.0,366.3,0.2,0.3,0.0,120.0,244.15,400.0,base11
147,1236.1,5,2515.0,300.0,370.8,0.2,0.3,0.0,120.0,245.95,400.0,base11
148,1251.1,5,2594.4,300.0,375.3,0.2,0.3,0.0,120.0,247.75,401.0,base11
149,1266.1,5,2674.3,300.0,379.8,0.2,0.3,0.0,121.0,249.56,402.0,base11
150,1281.1,5,2754.6,300.0,384.3,0.2,0.3,0.0,121.0,251.37,402.0,base11
151,1296.1,5,2835.2,300.0,388.8,0.2,0.3,0.0,121.0,253.19,403.0,base11
152,1311.1,5,2916.2,300.0,393.3,0.2,0.3,0.0,121.0,255.0,403.0,base11
153,1326.1,5,2997.6,300.0,397.8,0.2,0.3,0.0,121.0,256.82,404.0,base11
154,1341.1,5,3079.6,300.0,402.3,0.2,0.3,0.0,121.0,258.64,404.0,base11
155,1356.1,5,3162.3,300.0,406.8,0.2,0.3,0.0,121.0,260.46,404.0,base11
156,1371.1,5,3245.4,300.0,411.3,0.2,0.3,0.0,121.0,262.28,405.0,base11
157,1386.1,5,3328.9,300.0,415.8,0.1,0.3,0.0,122.0,264.1,405.0,base11
158,1401.1,5,3412.8,300.0,420.3,0.1,0.3,0.0,122.0,265.92,405.0,base11
159,1416.1,5,3497.1,300.0,424.8,0.1,0.3,0.0,122.0,267.75,406.0,base11
160,1431.1,5,3581.7,300.0,429.3,0.1,0.3,0.0,122.0,269.57,406.0,base11
161,1446.1,5,3666.8,300.0,433.8,0.1,0.3,0.0,122.0,271.4,406.0,base11
162,1460.0,5,3745.8,300.0,438.0,0.1,0.3,0.0,122.0,273.09,406.0,base11
