P,So,Sw,Sg,day,case
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
5382.0,0.88,0.12,0.0,0,base20
1945.0,0.8058,0.1212,0.073,365,base20
1945.0,0.8057,0.1212,0.07304,365,base20
1944.0,0.8057,0.1212,0.07312,365,base20
1943.0,0.8056,0.1212,0.07323,365,base20
1942.0,0.8054,0.1212,0.07338,365,base20
1941.0,0.8052,0.1212,0.07355,365,base20
1940.0,0.805,0.1212,0.07376,365,base20
1938.0,0.8048,0.1212,0.07399,365,base20
1936.0,0.8046,0.1212,0.07423,365,base20
1935.0,0.8043,0.1212,0.07448,365,base20
1933.0,0.804,0.1212,0.07474,365,base20
1932.0,0.8038,0.1212,0.07499,365,base20
1930.0,0.8036,0.1212,0.07522,365,base20
1929.0,0.8033,0.1212,0.07543,365,base20
1928.0,0.8032,0.1212,0.07561,365,base20
1927.0,0.8031,0.1212,0.07573,365,base20
1927.0,0.803,0.1212,0.0758,365,base20
1945.0,0.8058,0.1212,0.07304,365,base20
1944.0,0.8057,0.1212,0.07308,365,base20
1944.0,0.8056,0.1212,0.07316,365,base20
1943.0,0.8055,0.1212,0.07327,365,base20
1942.0,0.8054,0.1212,0.07342,365,base20
1941.0,0.8052,0.1212,0.0736,365,base20
1939.0,0.805,0.1212,0.07381,365,base20
1938.0,0.8047,0.1212,0.07404,365,base20
1936.0,0.8045,0.1212,0.07429,365,base20
1934.0,0.8042,0.1212,0.07455,365,base20
1932.0,0.804,0.1212,0.07481,365,base20
1931.0,0.8037,0.1212,0.07507,365,base20
1929.0,0.8035,0.1212,0.07531,365,base20
1928.0,0.8033,0.1212,0.07553,365,base20
1927.0,0.8031,0.1212,0.07571,365,base20
1926.0,0.8029,0.1212,0.07583,365,base20
1926.0,0.8029,0.1212,0.0759,365,base20
1944.0,0.8057,0.1212,0.07311,365,base20
1944.0,0.8056,0.1212,0.07315,365,base20
1943.0,0.8056,0.1212,0.07323,365,base20
1942.0,0.8054,0.1212,0.07335,365,base20
1941.0,0.8053,0.1212,0.07351,365,base20
1940.0,0.8051,0.1212,0.0737,365,base20
1938.0,0.8049,0.1212,0.07391,365,base20
1937.0,0.8046,0.1212,0.07415,365,base20
1935.0,0.8044,0.1212,0.07441,365,base20
1933.0,0.8041,0.1212,0.07468,365,base20
1931.0,0.8038,0.1212,0.07496,365,base20
1929.0,0.8036,0.1212,0.07523,365,base20
1928.0,0.8033,0.1212,0.07548,365,base20
1927.0,0.8031,0.1212,0.07571,365,base20
1925.0,0.8029,0.1212,0.07589,365,base20
1925.0,0.8028,0.1212,0.07603,365,base20
1924.0,0.8027,0.1212,0.0761,365,base20
1943.0,0.8056,0.1212,0.07322,365,base20
1943.0,0.8055,0.1212,0.07326,365,base20
1942.0,0.8054,0.1212,0.07335,365,base20
1941.0,0.8053,0.1212,0.07347,365,base20
1940.0,0.8051,0.1212,0.07364,365,base20
1939.0,0.805,0.1212,0.07383,365,base20
1937.0,0.8047,0.1212,0.07406,365,base20
1935.0,0.8045,0.1212,0.07431,365,base20
1933.0,0.8042,0.1212,0.07459,365,base20
1931.0,0.8039,0.1212,0.07487,365,base20
1929.0,0.8036,0.1212,0.07516,365,base20
1927.0,0.8033,0.1212,0.07545,365,base20
1926.0,0.8031,0.1212,0.07572,365,base20
1924.0,0.8028,0.1212,0.07596,365,base20
1923.0,0.8026,0.1212,0.07616,365,base20
1922.0,0.8025,0.1212,0.0763,365,base20
1922.0,0.8024,0.1212,0.07639,365,base20
1942.0,0.8054,0.1212,0.07335,365,base20
1942.0,0.8054,0.1212,0.0734,365,base20
1941.0,0.8053,0.1212,0.07349,365,base20
1940.0,0.8052,0.1212,0.07363,365,base20
1939.0,0.805,0.1212,0.0738,365,base20
1937.0,0.8048,0.1212,0.07401,365,base20
1936.0,0.8045,0.1212,0.07425,365,base20
1933.0,0.8043,0.1212,0.07452,365,base20
1931.0,0.804,0.1212,0.07481,365,base20
1929.0,0.8037,0.1212,0.07512,365,base20
1927.0,0.8034,0.1212,0.07543,365,base20
1925.0,0.803,0.1212,0.07574,365,base20
1923.0,0.8028,0.1212,0.07603,365,base20
1921.0,0.8025,0.1212,0.07629,365,base20
1919.0,0.8023,0.1212,0.07651,365,base20
1919.0,0.8021,0.1212,0.07667,365,base20
1918.0,0.802,0.1212,0.07676,365,base20
1941.0,0.8053,0.1212,0.07352,365,base20
1941.0,0.8052,0.1212,0.07357,365,base20
1940.0,0.8051,0.1212,0.07367,365,base20
1939.0,0.805,0.1212,0.07381,365,base20
1937.0,0.8048,0.1212,0.074,365,base20
1936.0,0.8046,0.1212,0.07422,365,base20
1934.0,0.8043,0.1212,0.07448,365,base20
1931.0,0.804,0.1212,0.07477,365,base20
1929.0,0.8037,0.1212,0.07509,365,base20
1926.0,0.8034,0.1212,0.07542,365,base20
1924.0,0.803,0.1212,0.07576,365,base20
1921.0,0.8027,0.1212,0.07609,365,base20
1919.0,0.8024,0.1212,0.07641,365,base20
1917.0,0.8021,0.1212,0.0767,365,base20
1915.0,0.8018,0.1212,0.07694,365,base20
1914.0,0.8017,0.1212,0.07712,365,base20
1913.0,0.8016,0.1212,0.07722,365,base20
1940.0,0.8051,0.1212,0.07371,365,base20
1939.0,0.805,0.1212,0.07377,365,base20
1939.0,0.8049,0.1212,0.07387,365,base20
1937.0,0.8048,0.1212,0.07403,365,base20
1936.0,0.8046,0.1212,0.07423,365,base20
1934.0,0.8043,0.1212,0.07447,365,base20
1931.0,0.804,0.1212,0.07475,365,base20
1929.0,0.8037,0.1212,0.07506,365,base20
1926.0,0.8034,0.1212,0.07541,365,base20
1923.0,0.803,0.1212,0.07577,365,base20
1920.0,0.8026,0.1212,0.07614,365,base20
1917.0,0.8023,0.1212,0.07651,365,base20
1914.0,0.8019,0.1212,0.07686,365,base20
1912.0,0.8016,0.1212,0.07718,365,base20
1910.0,0.8013,0.1212,0.07745,365,base20
1908.0,0.8011,0.1212,0.07766,365,base20
1907.0,0.801,0.1212,0.07778,365,base20
1938.0,0.8049,0.1212,0.07392,365,base20
1938.0,0.8048,0.1212,0.07398,365,base20
1937.0,0.8047,0.1212,0.0741,365,base20
1936.0,0.8045,0.1212,0.07426,365,base20
1934.0,0.8043,0.1212,0.07448,365,base20
1931.0,0.804,0.1212,0.07474,365,base20
1929.0,0.8037,0.1212,0.07505,365,base20
1926.0,0.8034,0.1212,0.07539,365,base20
1923.0,0.803,0.1212,0.07576,365,base20
1919.0,0.8026,0.1212,0.07616,365,base20
1915.0,0.8022,0.1212,0.07657,365,base20
1912.0,0.8018,0.1212,0.07697,365,base20
1909.0,0.8014,0.1212,0.07737,365,base20
1906.0,0.801,0.1212,0.07773,365,base20
1903.0,0.8007,0.1212,0.07804,365,base20
1901.0,0.8005,0.1212,0.07828,365,base20
1900.0,0.8004,0.1212,0.07842,365,base20
1937.0,0.8046,0.1212,0.07414,365,base20
