time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
73,538.8,1,2181.0,79.1,123.1,0.1,0.1,0.0,59.0,64.77,741.0,base3_c
74,553.7,2,2196.6,79.5,124.3,0.1,0.1,0.0,58.0,65.64,733.0,base3_c
75,568.8,1,2212.3,79.8,125.5,0.1,0.1,0.0,58.0,66.51,723.0,base3_c
76,583.8,1,2229.0,80.2,126.7,0.1,0.1,0.0,57.0,67.37,711.0,base3_c
77,598.7,1,2246.1,80.6,127.9,0.1,0.1,0.0,56.0,68.21,698.0,base3_c
78,613.8,1,2264.0,81.1,129.1,0.1,0.1,0.0,56.0,69.04,685.0,base3_c
79,628.7,1,2282.5,81.6,130.4,0.1,0.1,0.0,55.0,69.86,670.0,base3_c
80,643.8,2,2302.2,82.1,131.6,0.1,0.1,0.0,54.0,70.67,655.0,base3_c
81,658.8,2,2322.7,82.8,132.8,0.1,0.1,0.0,53.0,71.46,638.0,base3_c
82,673.7,1,2343.9,83.4,134.1,0.1,0.1,0.0,52.0,72.24,621.0,base3_c
83,688.8,2,2367.9,84.2,135.3,0.1,0.1,0.0,51.0,73.0,603.0,base3_c
84,703.7,2,2393.1,85.0,136.6,0.1,0.1,0.0,50.0,73.75,585.0,base3_c
85,718.8,2,2420.2,85.8,137.9,0.1,0.1,0.0,49.0,74.48,568.0,base3_c
86,730.0,2,2442.9,86.1,138.9,0.1,0.1,0.0,48.0,75.02,560.0,base3_c
87,745.0,2,2476.2,86.2,140.2,0.1,0.1,0.0,48.0,75.74,557.0,base3_c
88,760.0,2,2515.3,86.3,141.5,0.1,0.1,0.0,48.0,76.46,554.0,base3_c
89,775.0,3,2575.1,86.6,142.8,0.1,0.1,0.0,48.0,77.17,553.0,base3_c
90,790.0,2,2638.2,87.0,144.1,0.1,0.1,0.0,48.0,77.89,552.0,base3_c
91,805.0,2,2701.4,87.4,145.4,0.1,0.1,0.0,48.0,78.62,550.0,base3_c
92,820.0,2,2764.4,87.8,146.7,0.1,0.1,0.0,48.0,79.34,547.0,base3_c
93,835.0,2,2827.4,88.3,148.0,0.1,0.1,0.0,48.0,80.06,545.0,base3_c
94,850.0,2,2890.2,88.8,149.3,0.1,0.1,0.0,48.0,80.78,543.0,base3_c
95,865.0,2,2952.9,89.3,150.7,0.1,0.1,0.0,48.0,81.51,542.0,base3_c
96,880.0,2,3015.5,89.8,152.0,0.1,0.1,0.0,49.0,82.24,541.0,base3_c
97,895.0,2,3078.5,90.4,153.4,0.1,0.1,0.0,49.0,82.97,541.0,base3_c
98,910.0,2,3141.5,90.9,154.8,0.0,0.1,0.0,49.0,83.7,539.0,base3_c
99,925.0,2,3204.5,91.3,156.1,0.0,0.1,0.0,49.0,84.44,536.0,base3_c
100,940.0,2,3267.3,91.8,157.5,0.0,0.1,0.0,49.0,85.17,533.0,base3_c
101,955.0,2,3330.0,92.3,158.9,0.0,0.1,0.0,49.0,85.91,531.0,base3_c
102,970.0,2,3392.6,92.8,160.3,0.0,0.1,0.0,49.0,86.64,529.0,base3_c
103,985.0,2,3455.2,93.3,161.7,0.0,0.1,0.0,49.0,87.38,527.0,base3_c
104,1000.0,2,3517.6,93.8,163.1,0.0,0.1,0.0,49.0,88.12,525.0,base3_c
105,1015.0,2,3579.8,94.3,164.5,0.0,0.1,0.0,49.0,88.86,524.0,base3_c
106,1030.0,2,3642.0,94.8,165.9,0.0,0.1,0.0,50.0,89.61,524.0,base3_c
107,1045.0,2,3704.0,95.3,167.4,0.0,0.1,0.0,50.0,90.35,523.0,base3_c
108,1060.0,2,3765.8,95.9,168.8,0.0,0.1,0.0,50.0,91.11,523.0,base3_c
109,1075.0,2,3827.5,96.4,170.2,0.0,0.1,0.0,50.0,91.86,523.0,base3_c
110,1090.0,2,3889.1,96.9,171.7,0.0,0.1,0.0,51.0,92.62,523.0,base3_c
111,1095.0,2,3909.5,97.5,172.2,0.0,0.1,0.0,51.0,92.88,523.0,base3_c
112,1102.5,2,3940.2,97.7,172.9,0.0,0.1,0.0,51.0,93.26,523.0,base3_c
113,1113.8,2,3986.1,98.0,174.0,0.0,0.1,0.0,51.0,93.84,523.0,base3_c
114,1128.7,2,4047.6,98.4,175.5,0.0,0.1,0.0,52.0,94.61,524.0,base3_c
115,1143.8,2,4109.4,99.0,177.0,0.0,0.1,0.0,52.0,95.39,525.0,base3_c
116,1158.7,2,4171.0,99.5,178.5,0.0,0.1,0.0,52.0,96.17,523.0,base3_c
117,1173.8,2,4232.6,100.0,180.0,0.0,0.1,0.0,52.0,96.95,521.0,base3_c
118,1188.7,2,4294.1,100.5,181.5,0.0,0.1,0.0,52.0,97.73,519.0,base3_c
119,1203.8,2,4355.5,101.0,183.0,0.0,0.1,0.0,52.0,98.52,518.0,base3_c
120,1218.8,2,4416.7,101.5,184.5,0.0,0.1,0.0,52.0,99.3,517.0,base3_c
121,1233.7,2,4477.8,102.0,186.0,0.0,0.1,0.0,53.0,100.09,516.0,base3_c
122,1248.8,2,4538.8,102.5,187.6,0.0,0.1,0.0,53.0,100.88,515.0,base3_c
123,1263.7,2,4599.7,103.0,189.1,0.0,0.1,0.0,53.0,101.68,515.0,base3_c
124,1278.8,2,4660.4,103.5,190.7,0.0,0.1,0.0,53.0,102.48,515.0,base3_c
125,1293.7,2,4721.0,104.0,192.2,0.0,0.1,0.0,54.0,103.28,515.0,base3_c
126,1308.8,2,4781.4,104.6,193.8,0.0,0.1,0.0,54.0,104.09,515.0,base3_c
127,1323.7,2,4841.7,105.1,195.4,0.0,0.1,0.0,54.0,104.9,515.0,base3_c
128,1338.8,2,4901.8,105.6,197.0,0.0,0.1,0.0,54.0,105.72,515.0,base3_c
129,1353.8,2,4961.8,106.2,198.6,0.0,0.1,0.0,55.0,106.54,516.0,base3_c
130,1368.7,2,5021.7,106.7,200.2,0.0,0.1,0.0,55.0,107.37,516.0,base3_c
131,1383.8,2,5082.1,107.3,201.8,0.0,0.1,0.0,55.0,108.2,517.0,base3_c
132,1398.7,2,5142.5,107.8,203.4,0.0,0.1,0.0,56.0,109.03,516.0,base3_c
133,1413.8,2,5202.7,108.3,205.0,0.0,0.1,0.0,56.0,109.87,516.0,base3_c
134,1428.7,2,5262.9,108.7,206.6,0.0,0.1,0.0,56.0,110.71,515.0,base3_c
135,1443.8,2,5322.9,109.2,208.3,0.0,0.1,0.0,56.0,111.55,514.0,base3_c
136,1458.7,2,5382.9,109.6,209.9,0.0,0.1,0.0,56.0,112.4,514.0,base3_c
137,1460.0,2,5387.8,110.1,210.1,0.0,0.1,0.0,57.0,112.47,514.0,base3_c
