time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
1,1.0,2,5306.5,300.0,0.3,0.0,0.0,0.0,137.0,0.14,457.0,base17
2,2.0,1,5298.5,300.0,0.6,0.0,0.0,0.0,137.0,0.27,457.0,base17
3,3.5,1,5286.7,300.0,1.0,0.0,0.0,0.0,137.0,0.48,457.0,base17
4,5.8,1,5269.1,300.0,1.7,0.0,0.0,0.0,137.0,0.79,457.0,base17
5,9.1,1,5242.6,300.0,2.7,0.0,0.0,0.0,137.0,1.25,457.0,base17
6,14.2,1,5202.9,300.0,4.3,0.0,0.0,0.0,137.0,1.95,457.0,base17
7,21.8,1,5143.2,300.0,6.5,0.0,0.0,0.0,137.0,2.99,457.0,base17
8,31.8,1,5064.4,300.0,9.5,0.0,0.0,0.0,137.0,4.36,457.0,base17
9,41.8,1,4985.3,300.0,12.5,0.0,0.0,0.0,137.0,5.73,457.0,base17
10,51.8,1,4906.3,300.0,15.5,0.0,0.0,0.0,137.0,7.1,457.0,base17
11,61.8,1,4827.9,300.0,18.5,0.0,0.0,0.0,137.0,8.47,457.0,base17
12,71.8,1,4749.3,300.0,21.5,0.0,0.0,0.0,137.0,9.84,457.0,base17
13,81.8,1,4670.4,300.0,24.5,0.1,0.0,0.0,137.0,11.21,457.0,base17
14,91.8,1,4591.3,300.0,27.5,0.1,0.0,0.0,137.0,12.58,457.0,base17
15,101.8,1,4512.0,300.0,30.5,0.1,0.0,0.0,137.0,13.95,457.0,base17
16,111.8,1,4432.5,300.0,33.5,0.1,0.0,0.0,137.0,15.32,457.0,base17
17,121.8,1,4352.8,300.0,36.5,0.1,0.0,0.0,137.0,16.7,457.0,base17
18,131.8,1,4272.9,300.0,39.5,0.1,0.0,0.0,137.0,18.07,457.0,base17
19,141.8,1,4192.7,300.0,42.5,0.1,0.0,0.0,137.0,19.44,457.0,base17
20,151.8,1,4112.3,300.0,45.5,0.1,0.0,0.0,137.0,20.81,457.0,base17
21,161.8,1,4031.8,300.0,48.5,0.1,0.0,0.0,137.0,22.18,457.0,base17
22,171.8,1,3951.0,300.0,51.5,0.1,0.0,0.0,137.0,23.55,457.0,base17
23,181.8,1,3870.8,300.0,54.5,0.1,0.0,0.0,137.0,24.92,457.0,base17
24,191.8,1,3790.7,300.0,57.5,0.1,0.0,0.0,137.0,26.29,457.0,base17
25,201.8,1,3710.3,300.0,60.5,0.1,0.0,0.0,137.0,27.66,457.0,base17
26,211.8,1,3629.7,300.0,63.5,0.1,0.0,0.0,137.0,29.03,457.0,base17
27,221.8,1,3548.9,300.0,66.5,0.1,0.0,0.0,137.0,30.41,457.0,base17
28,231.8,1,3467.9,300.0,69.5,0.1,0.0,0.0,137.0,31.78,457.0,base17
29,241.8,1,3386.7,300.0,72.5,0.1,0.0,0.0,137.0,33.15,457.0,base17
30,251.8,1,3305.2,300.0,75.5,0.1,0.0,0.0,137.0,34.52,457.0,base17
31,261.8,1,3223.5,300.0,78.5,0.1,0.0,0.0,137.0,35.89,457.0,base17
32,271.8,1,3141.6,300.0,81.5,0.1,0.0,0.0,137.0,37.26,457.0,base17
33,281.8,1,3059.4,300.0,84.5,0.1,0.0,0.0,137.0,38.63,457.0,base17
34,291.8,1,2977.1,300.0,87.5,0.2,0.0,0.0,137.0,40.0,457.0,base17
35,301.8,1,2894.9,300.0,90.5,0.2,0.0,0.0,137.0,41.37,457.0,base17
36,311.8,1,2812.9,300.0,93.5,0.2,0.0,0.0,137.0,42.74,457.0,base17
37,321.8,1,2730.7,300.0,96.5,0.2,0.0,0.0,137.0,44.12,457.0,base17
38,331.8,1,2648.2,300.0,99.5,0.2,0.0,0.0,137.0,45.49,457.0,base17
39,341.8,2,2567.5,300.0,102.5,0.2,0.0,0.0,137.0,46.86,457.0,base17
40,351.8,3,2503.1,300.0,105.5,0.2,0.0,0.0,134.0,48.2,448.0,base17
41,361.8,2,2468.8,300.0,108.5,0.2,0.0,0.0,132.0,49.52,440.0,base17
42,365.0,1,2457.2,300.0,109.5,0.2,0.0,0.0,135.0,49.96,450.0,base17
43,370.0,2,2466.2,71.1,109.9,0.1,0.0,0.0,33.0,50.12,467.0,base17
44,371.0,2,2494.5,72.9,109.9,0.0,0.0,0.0,33.0,50.15,447.0,base17
45,372.0,1,2496.5,72.9,110.0,0.0,0.0,0.0,33.0,50.19,447.0,base17
46,373.5,1,2499.5,72.9,110.1,0.0,0.0,0.0,33.0,50.24,448.0,base17
47,375.7,1,2503.9,72.9,110.3,0.0,0.0,0.0,33.0,50.31,448.0,base17
48,379.1,1,2510.7,72.8,110.5,0.0,0.0,0.0,33.0,50.42,449.0,base17
49,384.2,2,2521.3,72.8,110.9,0.0,0.0,0.0,33.0,50.59,450.0,base17
50,391.8,2,2544.7,72.7,111.4,0.0,0.0,0.0,33.0,50.84,451.0,base17
51,392.8,2,2627.6,72.7,111.5,0.0,0.0,0.0,33.0,50.87,454.0,base17
52,393.8,1,2631.7,72.7,111.6,0.0,0.0,0.0,33.0,50.9,454.0,base17
53,395.3,1,2637.9,72.7,111.7,0.0,0.0,0.0,33.0,50.95,454.0,base17
54,397.5,1,2647.2,72.7,111.9,0.0,0.0,0.0,33.0,51.03,454.0,base17
55,400.9,1,2661.2,72.7,112.1,0.0,0.0,0.0,33.0,51.14,454.0,base17
56,406.0,1,2682.2,72.7,112.5,0.0,0.0,0.0,33.0,51.3,454.0,base17
57,413.6,1,2713.7,72.7,113.0,0.0,0.0,0.0,33.0,51.55,454.0,base17
58,423.6,1,2755.1,72.8,113.8,0.0,0.0,0.0,33.0,51.89,454.0,base17
59,433.6,1,2796.6,72.8,114.5,0.0,0.0,0.0,33.0,52.22,454.0,base17
60,443.6,1,2838.0,72.9,115.2,0.0,0.0,0.0,33.0,52.55,454.0,base17
61,453.6,1,2879.5,72.9,115.9,0.0,0.0,0.0,33.0,52.88,454.0,base17
62,463.6,1,2921.0,73.0,116.7,0.0,0.0,0.0,33.0,53.21,454.0,base17
63,473.6,1,2962.5,73.0,117.4,0.0,0.0,0.0,33.0,53.54,454.0,base17
64,483.6,1,3004.0,73.1,118.1,0.0,0.0,0.0,33.0,53.87,454.0,base17
65,493.6,1,3045.6,73.1,118.9,0.0,0.0,0.0,33.0,54.21,454.0,base17
66,503.6,1,3087.4,73.2,119.6,0.0,0.0,0.0,33.0,54.54,454.0,base17
67,513.6,1,3129.4,73.2,120.3,0.0,0.0,0.0,33.0,54.87,454.0,base17
68,523.6,1,3171.4,73.3,121.1,0.0,0.0,0.0,33.0,55.2,454.0,base17
69,533.6,1,3213.5,73.3,121.8,0.0,0.0,0.0,33.0,55.54,454.0,base17
70,543.6,1,3255.5,73.4,122.5,0.0,0.0,0.0,33.0,55.87,454.0,base17
71,553.6,1,3297.5,73.4,123.3,0.0,0.0,0.0,33.0,56.2,454.0,base17
72,563.6,1,3339.6,73.5,124.0,0.0,0.0,0.0,33.0,56.54,454.0,base17
73,573.6,1,3381.7,73.5,124.7,0.0,0.0,0.0,33.0,56.87,454.0,base17
74,583.6,1,3423.8,73.6,125.5,0.0,0.0,0.0,33.0,57.21,454.0,base17
75,593.6,1,3465.9,73.6,126.2,0.0,0.0,0.0,33.0,57.54,454.0,base17
76,603.6,1,3508.0,73.7,126.9,0.0,0.0,0.0,33.0,57.87,454.0,base17
77,613.6,1,3550.1,73.7,127.7,0.0,0.0,0.0,33.0,58.21,454.0,base17
78,623.6,1,3592.2,73.8,128.4,0.0,0.0,0.0,34.0,58.54,454.0,base17
79,633.6,1,3634.4,73.9,129.2,0.0,0.0,0.0,34.0,58.88,454.0,base17
80,643.6,1,3676.5,73.9,129.9,0.0,0.0,0.0,34.0,59.22,454.0,base17
81,653.6,1,3718.6,74.0,130.6,0.0,0.0,0.0,34.0,59.55,454.0,base17
82,663.6,1,3760.8,74.0,131.4,0.0,0.0,0.0,34.0,59.89,454.0,base17
83,673.6,1,3803.0,74.1,132.1,0.0,0.0,0.0,34.0,60.22,454.0,base17
84,683.6,1,3845.1,74.1,132.9,0.0,0.0,0.0,34.0,60.56,454.0,base17
85,693.6,1,3887.3,74.2,133.6,0.0,0.0,0.0,34.0,60.9,454.0,base17
86,703.6,1,3929.4,74.2,134.3,0.0,0.1,0.0,34.0,61.23,454.0,base17
87,713.6,1,3971.6,74.3,135.1,0.0,0.1,0.0,34.0,61.57,454.0,base17
88,723.6,1,4013.8,74.3,135.8,0.0,0.1,0.0,34.0,61.91,454.0,base17
89,730.0,1,4040.9,74.4,136.3,0.0,0.1,0.0,34.0,62.13,454.0,base17
90,735.0,1,4052.0,148.8,137.0,0.0,0.1,0.0,68.0,62.46,454.0,base17
91,742.5,1,4068.7,148.8,138.2,0.0,0.1,0.0,68.0,62.97,454.0,base17
92,752.5,1,4090.8,148.8,139.6,0.0,0.1,0.0,68.0,63.65,454.0,base17
93,762.5,1,4112.9,148.9,141.1,0.0,0.1,0.0,68.0,64.32,454.0,base17
94,772.5,1,4135.1,148.9,142.6,0.0,0.1,0.0,68.0,65.0,454.0,base17
95,782.5,1,4157.3,149.0,144.1,0.0,0.1,0.0,68.0,65.68,454.0,base17
96,792.5,1,4179.5,149.0,145.6,0.0,0.1,0.0,68.0,66.35,454.0,base17
97,802.5,1,4201.7,149.1,147.1,0.0,0.1,0.0,68.0,67.03,454.0,base17
98,812.5,1,4224.0,149.1,148.6,0.0,0.1,0.0,68.0,67.71,454.0,base17
99,822.5,1,4246.2,149.2,150.1,0.0,0.1,0.0,68.0,68.39,454.0,base17
100,832.5,1,4268.5,149.2,151.6,0.0,0.1,0.0,68.0,69.06,455.0,base17
101,842.5,1,4290.8,149.3,153.1,0.0,0.1,0.0,68.0,69.74,455.0,base17
102,852.5,1,4313.1,149.3,154.6,0.0,0.1,0.0,68.0,70.42,455.0,base17
