time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
49,369.5,1,3077.5,121.4,73.6,0.1,0.0,0.0,73.0,33.43,598.0,base25
50,370.5,2,3079.3,127.1,73.7,0.1,0.0,0.0,70.0,33.5,552.0,base25
51,371.5,1,3079.8,134.2,73.8,0.1,0.0,0.0,67.0,33.56,500.0,base25
52,373.0,1,3080.5,132.7,74.0,0.1,0.0,0.0,68.0,33.67,510.0,base25
53,375.2,1,3081.4,131.6,74.3,0.1,0.0,0.0,68.0,33.82,518.0,base25
54,376.3,2,3083.9,131.5,74.4,0.1,0.0,0.0,68.0,33.89,518.0,base25
55,377.2,1,3084.4,133.0,74.6,0.1,0.0,0.0,67.0,33.95,507.0,base25
56,378.8,1,3085.0,132.8,74.8,0.1,0.0,0.0,68.0,34.06,508.0,base25
57,381.0,1,3085.9,132.9,75.1,0.1,0.0,0.0,67.0,34.21,508.0,base25
58,384.4,1,3087.2,133.2,75.5,0.1,0.0,0.0,67.0,34.43,505.0,base25
59,385.4,2,3090.9,133.8,75.7,0.1,0.0,0.0,67.0,34.5,501.0,base25
60,386.4,1,3091.4,136.6,75.8,0.1,0.0,0.0,66.0,34.57,482.0,base25
61,387.9,1,3092.0,135.8,76.0,0.1,0.0,0.0,66.0,34.67,487.0,base25
62,390.1,1,3092.9,135.4,76.3,0.1,0.0,0.0,66.0,34.82,489.0,base25
63,393.5,1,3094.1,135.5,76.8,0.1,0.0,0.0,66.0,35.04,488.0,base25
64,398.6,1,3095.9,135.9,77.5,0.1,0.0,0.0,66.0,35.37,485.0,base25
65,399.6,2,3100.7,136.4,77.6,0.1,0.0,0.0,66.0,35.44,481.0,base25
66,400.6,1,3101.2,140.0,77.7,0.1,0.0,0.0,64.0,35.5,458.0,base25
67,402.1,1,3101.7,138.6,77.9,0.1,0.0,0.0,65.0,35.6,467.0,base25
68,404.3,1,3102.5,137.9,78.2,0.1,0.0,0.0,65.0,35.75,472.0,base25
69,407.7,1,3103.6,137.8,78.7,0.1,0.0,0.0,65.0,35.97,472.0,base25
70,412.8,1,3105.3,138.1,79.4,0.1,0.0,0.0,65.0,36.29,470.0,base25
71,413.8,2,3109.8,138.3,79.5,0.1,0.0,0.0,65.0,36.36,469.0,base25
72,414.7,1,3110.2,140.1,79.7,0.1,0.0,0.0,64.0,36.42,457.0,base25
73,416.2,1,3110.7,140.0,79.9,0.1,0.0,0.0,64.0,36.52,458.0,base25
74,418.5,1,3111.4,139.3,80.2,0.1,0.0,0.0,64.0,36.66,462.0,base25
75,421.9,1,3112.5,139.2,80.7,0.1,0.0,0.0,64.0,36.88,463.0,base25
76,426.9,1,3114.1,139.4,81.4,0.1,0.0,0.0,64.0,37.21,462.0,base25
77,434.5,1,3116.5,139.5,82.4,0.1,0.0,0.0,64.0,37.7,461.0,base25
78,435.5,2,3123.2,139.8,82.6,0.1,0.0,0.0,64.0,37.76,460.0,base25
79,436.5,1,3123.6,140.9,82.7,0.1,0.0,0.0,64.0,37.82,453.0,base25
80,438.0,1,3124.1,140.4,82.9,0.1,0.0,0.0,64.0,37.92,456.0,base25
81,440.3,1,3124.8,140.2,83.3,0.1,0.0,0.0,64.0,38.07,457.0,base25
82,443.7,1,3125.8,140.2,83.7,0.1,0.0,0.0,64.0,38.28,457.0,base25
83,448.7,1,3127.3,140.3,84.4,0.1,0.0,0.0,64.0,38.61,457.0,base25
84,449.7,2,3131.5,140.3,84.6,0.1,0.0,0.0,64.0,38.67,457.0,base25
85,450.7,1,3131.9,140.9,84.7,0.1,0.0,0.0,64.0,38.73,453.0,base25
86,452.2,1,3132.4,140.6,84.9,0.1,0.0,0.0,64.0,38.83,455.0,base25
87,454.5,1,3133.0,140.5,85.2,0.1,0.0,0.0,64.0,38.97,456.0,base25
88,457.8,1,3134.0,140.4,85.7,0.1,0.0,0.0,64.0,39.19,456.0,base25
89,462.9,1,3135.5,140.5,86.4,0.1,0.0,0.0,64.0,39.51,456.0,base25
90,470.5,1,3137.7,140.5,87.5,0.1,0.0,0.0,64.0,40.0,456.0,base25
91,471.5,2,3144.1,140.5,87.6,0.1,0.0,0.0,64.0,40.06,456.0,base25
92,472.5,1,3144.5,140.7,87.8,0.1,0.0,0.0,64.0,40.13,455.0,base25
93,474.0,1,3145.0,140.6,88.0,0.1,0.0,0.0,64.0,40.23,456.0,base25
94,476.3,1,3145.6,140.6,88.3,0.1,0.0,0.0,64.0,40.37,456.0,base25
95,479.6,1,3146.6,140.6,88.8,0.1,0.0,0.0,64.0,40.59,456.0,base25
96,484.7,1,3148.1,140.6,89.5,0.1,0.0,0.0,64.0,40.91,456.0,base25
97,492.3,1,3150.3,140.6,90.6,0.1,0.0,0.0,64.0,41.4,456.0,base25
98,503.7,1,3153.6,140.7,92.2,0.1,0.0,0.0,64.0,42.13,456.0,base25
99,504.7,2,3161.7,140.3,92.3,0.1,0.0,0.0,64.0,42.19,459.0,base25
100,505.7,1,3162.2,145.1,92.4,0.1,0.0,0.0,62.0,42.25,430.0,base25
101,507.2,1,3162.7,142.6,92.7,0.1,0.0,0.0,63.0,42.35,445.0,base25
102,509.4,1,3163.3,141.0,93.0,0.1,0.0,0.0,64.0,42.49,454.0,base25
103,512.8,1,3164.3,140.6,93.5,0.1,0.0,0.0,64.0,42.71,457.0,base25
104,517.9,1,3165.8,140.7,94.2,0.1,0.0,0.0,64.0,43.04,456.0,base25
105,525.5,1,3167.9,140.6,95.2,0.1,0.0,0.0,64.0,43.52,457.0,base25
106,536.8,1,3171.1,141.0,96.8,0.1,0.0,0.0,64.0,44.25,455.0,base25
107,537.8,2,3179.1,139.4,97.0,0.1,0.0,0.0,65.0,44.32,466.0,base25
108,538.8,1,3179.6,150.9,97.1,0.1,0.0,0.0,60.0,44.38,397.0,base25
109,540.3,1,3180.1,150.9,97.4,0.1,0.0,0.0,60.0,44.47,398.0,base25
110,542.6,1,3180.8,147.1,97.7,0.1,0.0,0.0,62.0,44.61,419.0,base25
111,546.0,1,3181.7,139.6,98.2,0.1,0.0,0.0,65.0,44.83,465.0,base25
112,551.0,1,3183.2,141.8,98.9,0.1,0.0,0.0,64.0,45.15,451.0,base25
113,558.6,1,3185.3,139.3,99.9,0.1,0.0,0.0,65.0,45.64,467.0,base25
114,570.0,1,3188.4,145.4,101.6,0.1,0.0,0.0,62.0,46.35,429.0,base25
115,571.0,5,3203.9,126.9,101.7,0.1,0.0,0.0,63.0,46.42,498.0,base25
116,572.0,1,3204.6,127.6,101.8,0.1,0.0,0.0,63.0,46.48,493.0,base25
117,573.5,1,3205.5,127.7,102.0,0.1,0.0,0.0,63.0,46.57,491.0,base25
118,575.8,1,3206.8,127.8,102.3,0.1,0.0,0.0,63.0,46.72,490.0,base25
119,579.1,1,3208.8,127.9,102.8,0.1,0.0,0.0,62.0,46.93,487.0,base25
120,584.2,1,3211.8,128.1,103.4,0.1,0.0,0.0,62.0,47.24,484.0,base25
121,591.8,1,3216.2,128.3,104.4,0.1,0.0,0.0,62.0,47.71,480.0,base25
122,603.2,1,3222.8,128.7,105.8,0.1,0.0,0.0,61.0,48.4,475.0,base25
123,618.2,1,3231.5,129.0,107.8,0.1,0.0,0.0,61.0,49.31,469.0,base25
124,633.2,2,3240.4,129.3,109.7,0.1,0.0,0.0,60.0,50.21,465.0,base25
125,648.2,1,3249.3,129.5,111.7,0.1,0.1,0.0,60.0,51.11,463.0,base25
126,663.2,1,3258.1,129.6,113.6,0.1,0.1,0.0,60.0,52.01,463.0,base25
127,678.2,1,3267.0,129.7,115.5,0.1,0.1,0.0,60.0,52.91,462.0,base25
128,679.2,3,3284.0,129.9,115.7,0.1,0.1,0.0,60.0,52.97,462.0,base25
129,680.2,1,3284.7,130.0,115.8,0.1,0.1,0.0,60.0,53.03,461.0,base25
130,681.7,1,3285.6,130.0,116.0,0.1,0.1,0.0,60.0,53.12,461.0,base25
131,683.9,1,3287.0,130.0,116.3,0.1,0.1,0.0,60.0,53.26,461.0,base25
132,687.3,1,3289.0,130.0,116.7,0.1,0.1,0.0,60.0,53.46,461.0,base25
133,692.4,1,3292.0,130.0,117.4,0.1,0.1,0.0,60.0,53.76,461.0,base25
134,700.0,1,3296.4,130.1,118.4,0.1,0.1,0.0,60.0,54.22,461.0,base25
135,711.4,1,3303.0,130.1,119.9,0.1,0.1,0.0,60.0,54.9,460.0,base25
136,726.4,1,3311.8,130.2,121.8,0.1,0.1,0.0,60.0,55.8,460.0,base25
137,730.0,1,3314.0,130.3,122.3,0.1,0.1,0.0,60.0,56.02,460.0,base25
138,735.0,1,3316.9,130.3,122.9,0.1,0.1,0.0,60.0,56.31,460.0,base25
139,742.5,1,3321.3,130.3,123.9,0.1,0.1,0.0,60.0,56.76,460.0,base25
140,753.7,1,3327.8,130.4,125.4,0.1,0.1,0.0,60.0,57.44,459.0,base25
141,768.8,1,3336.5,130.4,127.3,0.1,0.1,0.0,60.0,58.34,459.0,base25
142,783.8,1,3345.2,130.5,129.3,0.1,0.1,0.0,60.0,59.23,459.0,base25
143,798.7,1,3353.9,130.6,131.3,0.1,0.1,0.0,60.0,60.13,459.0,base25
144,813.7,1,3362.6,130.7,133.2,0.1,0.1,0.0,60.0,61.03,459.0,base25
145,828.7,1,3371.3,130.8,135.2,0.1,0.1,0.0,60.0,61.93,459.0,base25
146,843.8,1,3379.9,130.8,137.1,0.1,0.1,0.0,60.0,62.83,458.0,base25
147,858.8,1,3388.5,130.9,139.1,0.1,0.1,0.0,60.0,63.73,458.0,base25
148,873.8,1,3397.2,131.0,141.1,0.1,0.1,0.0,60.0,64.63,458.0,base25
149,888.7,1,3405.8,131.1,143.0,0.1,0.1,0.0,60.0,65.53,458.0,base25
150,903.7,1,3414.3,131.1,145.0,0.1,0.1,0.0,60.0,66.43,458.0,base25
151,918.8,1,3422.9,131.2,147.0,0.1,0.1,0.0,60.0,67.34,458.0,base25
152,933.8,1,3431.4,131.3,148.9,0.1,0.1,0.0,60.0,68.24,458.0,base25
153,948.8,1,3439.9,131.4,150.9,0.1,0.1,0.0,60.0,69.14,458.0,base25
154,963.7,1,3448.4,131.4,152.9,0.1,0.1,0.0,60.0,70.05,458.0,base25
155,978.7,1,3456.8,131.5,154.9,0.1,0.1,0.0,60.0,70.95,458.0,base25
156,993.8,1,3465.3,131.6,156.8,0.1,0.1,0.0,60.0,71.85,458.0,base25
157,1008.8,1,3473.7,131.7,158.8,0.1,0.1,0.0,60.0,72.76,458.0,base25
158,1023.8,1,3482.1,131.7,160.8,0.1,0.1,0.0,60.0,73.66,458.0,base25
159,1038.8,1,3490.5,131.8,162.8,0.1,0.1,0.0,60.0,74.57,458.0,base25
160,1053.7,1,3498.9,131.9,164.7,0.1,0.1,0.0,60.0,75.48,458.0,base25
161,1068.8,1,3507.2,132.0,166.7,0.1,0.1,0.0,60.0,76.38,458.0,base25
162,1083.7,1,3515.6,132.0,168.7,0.1,0.1,0.0,61.0,77.29,458.0,base25
163,1095.0,1,3521.8,132.1,170.2,0.1,0.1,0.0,61.0,77.97,458.0,base25
164,1110.0,1,3530.1,132.2,172.2,0.1,0.1,0.0,61.0,78.88,458.0,base25
165,1125.0,1,3538.3,132.2,174.1,0.1,0.1,0.0,61.0,79.79,458.0,base25
166,1140.0,1,3546.6,132.3,176.1,0.1,0.1,0.0,61.0,80.7,458.0,base25
167,1155.0,1,3554.8,132.4,178.1,0.1,0.1,0.0,61.0,81.61,458.0,base25
168,1170.0,1,3563.0,132.5,180.1,0.1,0.1,0.0,61.0,82.52,458.0,base25
169,1185.0,1,3571.2,132.5,182.1,0.1,0.1,0.0,61.0,83.43,458.0,base25
170,1200.0,1,3579.4,132.6,184.1,0.1,0.1,0.0,61.0,84.34,458.0,base25
171,1215.0,1,3587.6,132.7,186.1,0.1,0.1,0.0,61.0,85.26,458.0,base25
172,1230.0,1,3595.7,132.8,188.1,0.1,0.1,0.0,61.0,86.17,458.0,base25
173,1245.0,1,3603.8,132.8,190.1,0.1,0.1,0.0,61.0,87.08,458.0,base25
174,1260.0,1,3611.9,132.9,192.0,0.1,0.1,0.0,61.0,88.0,458.0,base25
175,1275.0,1,3619.9,133.0,194.0,0.1,0.1,0.0,61.0,88.91,458.0,base25
176,1290.0,1,3628.0,133.1,196.0,0.1,0.1,0.0,61.0,89.82,458.0,base25
177,1305.0,1,3636.0,133.1,198.0,0.1,0.1,0.0,61.0,90.74,458.0,base25
178,1320.0,1,3644.0,133.2,200.0,0.1,0.1,0.0,61.0,91.65,458.0,base25
179,1335.0,1,3652.0,133.3,202.0,0.1,0.1,0.0,61.0,92.57,458.0,base25
180,1350.0,1,3660.0,133.3,204.0,0.1,0.1,0.0,61.0,93.49,458.0,base25
181,1365.0,1,3667.9,133.4,206.0,0.1,0.1,0.0,61.0,94.4,458.0,base25
182,1380.0,1,3675.9,133.5,208.0,0.1,0.1,0.0,61.0,95.32,458.0,base25
183,1395.0,1,3683.9,133.5,210.0,0.1,0.1,0.0,61.0,96.24,458.0,base25
184,1410.0,1,3691.8,133.6,212.0,0.1,0.1,0.0,61.0,97.15,458.0,base25
185,1425.0,1,3699.7,133.6,214.0,0.1,0.1,0.0,61.0,98.07,458.0,base25
186,1440.0,1,3707.6,133.7,216.1,0.1,0.1,0.0,61.0,98.99,458.0,base25
187,1455.0,1,3715.5,133.8,218.1,0.1,0.1,0.0,61.0,99.91,458.0,base25
188,1460.0,1,3718.2,133.8,218.7,0.1,0.1,0.0,61.0,100.22,458.0,base25
189,1465.0,1,3720.8,133.8,219.4,0.1,0.1,0.0,61.0,100.52,458.0,base25
190,1472.5,1,3724.8,133.9,220.4,0.1,0.1,0.0,61.0,100.98,458.0,base25
191,1483.7,1,3730.6,133.9,221.9,0.1,0.1,0.0,61.0,101.67,458.0,base25
192,1498.8,1,3738.4,133.9,223.9,0.1,0.1,0.0,61.0,102.59,458.0,base25
193,1513.7,1,3746.3,134.0,225.9,0.1,0.1,0.0,61.0,103.51,458.0,base25
194,1528.8,1,3754.1,134.0,227.9,0.1,0.1,0.0,61.0,104.43,458.0,base25
195,1543.7,1,3761.9,134.1,229.9,0.1,0.1,0.0,61.0,105.35,458.0,base25
196,1558.8,1,3769.7,134.2,232.0,0.1,0.1,0.0,61.0,106.28,458.0,base25
197,1573.7,1,3777.5,134.2,234.0,0.1,0.1,0.0,61.0,107.2,458.0,base25
198,1588.8,1,3785.2,134.3,236.0,0.1,0.1,0.0,61.0,108.12,458.0,base25
199,1603.8,1,3793.0,134.3,238.0,0.1,0.1,0.0,62.0,109.04,458.0,base25
200,1618.7,1,3800.7,134.4,240.0,0.1,0.1,0.0,62.0,109.97,458.0,base25
201,1633.8,1,3808.4,134.5,242.0,0.1,0.1,0.0,62.0,110.89,458.0,base25
202,1648.7,1,3816.2,134.5,244.1,0.1,0.1,0.0,62.0,111.81,458.0,base25
203,1663.8,1,3823.9,134.6,246.1,0.1,0.1,0.0,62.0,112.74,458.0,base25
204,1678.7,1,3831.6,134.6,248.1,0.1,0.1,0.0,62.0,113.66,458.0,base25
205,1693.8,1,3839.2,134.7,250.1,0.1,0.1,0.0,62.0,114.59,458.0,base25
206,1708.7,1,3846.9,134.8,252.1,0.1,0.1,0.0,62.0,115.51,458.0,base25
207,1723.7,1,3854.5,134.8,254.2,0.1,0.1,0.0,62.0,116.44,458.0,base25
208,1738.8,1,3862.2,134.9,256.2,0.1,0.1,0.0,62.0,117.37,458.0,base25
209,1753.7,1,3869.8,134.9,258.2,0.1,0.1,0.0,62.0,118.29,458.0,base25
210,1768.8,1,3877.4,135.0,260.2,0.1,0.1,0.0,62.0,119.22,458.0,base25
211,1783.7,1,3885.0,135.1,262.3,0.1,0.1,0.0,62.0,120.15,458.0,base25
212,1798.8,1,3892.5,135.1,264.3,0.1,0.1,0.0,62.0,121.08,458.0,base25
213,1813.7,1,3900.1,135.2,266.3,0.1,0.1,0.0,62.0,122.0,458.0,base25
214,1825.0,1,3905.8,135.2,267.8,0.1,0.1,0.0,62.0,122.7,458.0,base25
215,1840.0,1,3913.3,135.3,269.9,0.1,0.1,0.0,62.0,123.63,458.0,base25
216,1855.0,1,3920.9,135.3,271.9,0.1,0.1,0.0,62.0,124.56,458.0,base25
217,1870.0,1,3928.4,135.4,273.9,0.1,0.1,0.0,62.0,125.49,458.0,base25
218,1885.0,1,3935.9,135.5,275.9,0.1,0.1,0.0,62.0,126.42,458.0,base25
219,1900.0,1,3943.4,135.5,278.0,0.1,0.1,0.0,62.0,127.35,458.0,base25
220,1915.0,1,3950.8,135.6,280.0,0.1,0.1,0.0,62.0,128.28,458.0,base25
221,1930.0,1,3958.3,135.6,282.1,0.1,0.1,0.0,62.0,129.21,458.0,base25
222,1945.0,1,3965.7,135.7,284.1,0.1,0.1,0.0,62.0,130.14,458.0,base25
223,1960.0,1,3973.2,135.7,286.1,0.1,0.1,0.0,62.0,131.08,458.0,base25
224,1975.0,1,3980.6,135.8,288.2,0.1,0.1,0.0,62.0,132.01,458.0,base25
225,1990.0,1,3988.0,135.9,290.2,0.1,0.1,0.0,62.0,132.94,458.0,base25
226,2005.0,1,3995.4,135.9,292.2,0.1,0.1,0.0,62.0,133.87,458.0,base25
227,2020.0,1,4002.8,136.0,294.3,0.1,0.1,0.0,62.0,134.81,458.0,base25
228,2035.0,1,4010.1,136.0,296.3,0.1,0.1,0.0,62.0,135.74,458.0,base25
229,2050.0,1,4017.5,136.1,298.4,0.1,0.1,0.0,62.0,136.68,458.0,base25
230,2065.0,1,4024.8,136.2,300.4,0.1,0.1,0.0,62.0,137.61,458.0,base25
231,2080.0,1,4032.1,136.2,302.4,0.1,0.1,0.0,62.0,138.55,458.0,base25
232,2095.0,1,4039.4,136.3,304.5,0.1,0.1,0.0,62.0,139.48,458.0,base25
233,2110.0,1,4046.7,136.3,306.5,0.1,0.1,0.0,62.0,140.42,458.0,base25
234,2125.0,1,4054.0,136.4,308.6,0.1,0.1,0.0,62.0,141.36,458.0,base25
235,2140.0,1,4061.3,136.4,310.6,0.1,0.1,0.0,62.0,142.29,458.0,base25
236,2155.0,1,4068.6,136.5,312.7,0.0,0.1,0.0,62.0,143.23,458.0,base25
237,2170.0,1,4075.8,136.6,314.7,0.0,0.1,0.0,63.0,144.17,458.0,base25
238,2185.0,1,4083.0,136.6,316.8,0.0,0.1,0.0,63.0,145.11,458.0,base25
239,2190.0,1,4085.5,136.7,317.5,0.0,0.1,0.0,63.0,145.42,458.0,base25
240,2197.5,1,4089.1,136.7,318.5,0.0,0.1,0.0,63.0,145.89,458.0,base25
241,2208.8,1,4094.5,136.7,320.0,0.0,0.1,0.0,63.0,146.59,458.0,base25
242,2223.7,1,4101.7,136.8,322.1,0.0,0.1,0.0,63.0,147.53,458.0,base25
243,2238.8,1,4108.9,136.8,324.1,0.0,0.1,0.0,63.0,148.47,458.0,base25
244,2253.8,1,4116.0,136.9,326.2,0.0,0.1,0.0,63.0,149.41,458.0,base25
245,2268.7,1,4123.2,136.9,328.2,0.0,0.1,0.0,63.0,150.35,458.0,base25
246,2283.7,1,4130.4,137.0,330.3,0.0,0.1,0.0,63.0,151.29,458.0,base25
247,2298.8,1,4137.5,137.1,332.3,0.0,0.1,0.0,63.0,152.24,458.0,base25
248,2313.8,1,4144.6,137.1,334.4,0.0,0.1,0.0,63.0,153.18,458.0,base25
249,2328.7,1,4151.8,137.2,336.5,0.0,0.1,0.0,63.0,154.12,458.0,base25
250,2343.8,1,4158.9,137.2,338.5,0.0,0.1,0.0,63.0,155.06,458.0,base25
251,2358.8,1,4166.0,137.3,340.6,0.0,0.1,0.0,63.0,156.01,458.0,base25
252,2373.7,1,4173.0,137.4,342.6,0.0,0.1,0.0,63.0,156.95,458.0,base25
253,2388.7,1,4180.1,137.4,344.7,0.0,0.2,0.0,63.0,157.89,458.0,base25
254,2403.8,1,4187.2,137.5,346.8,0.0,0.2,0.0,63.0,158.84,458.0,base25
255,2418.8,1,4194.2,137.5,348.8,0.0,0.2,0.0,63.0,159.78,458.0,base25
256,2433.7,1,4201.2,137.6,350.9,0.0,0.2,0.0,63.0,160.73,458.0,base25
257,2448.7,1,4208.2,137.6,352.9,0.0,0.2,0.0,63.0,161.67,458.0,base25
258,2463.8,1,4215.2,137.7,355.0,0.0,0.2,0.0,63.0,162.62,458.0,base25
259,2478.7,1,4222.2,137.8,357.1,0.0,0.2,0.0,63.0,163.56,458.0,base25
260,2493.7,1,4229.1,137.8,359.1,0.0,0.2,0.0,63.0,164.51,458.0,base25
261,2508.8,1,4236.1,137.9,361.2,0.0,0.2,0.0,63.0,165.46,458.0,base25
262,2523.8,1,4243.0,137.9,363.3,0.0,0.2,0.0,63.0,166.41,458.0,base25
263,2538.7,1,4250.0,138.0,365.4,0.0,0.2,0.0,63.0,167.35,458.0,base25
264,2553.7,1,4256.9,138.0,367.4,0.0,0.2,0.0,63.0,168.3,458.0,base25
265,2555.0,1,4257.5,138.1,367.6,0.0,0.2,0.0,63.0,168.38,458.0,base25
266,2556.9,1,4258.4,138.1,367.9,0.0,0.2,0.0,63.0,168.5,458.0,base25
267,2559.7,1,4259.7,138.1,368.2,0.0,0.2,0.0,63.0,168.68,458.0,base25
268,2563.9,1,4261.6,138.1,368.8,0.0,0.2,0.0,63.0,168.94,458.0,base25
269,2570.2,1,4264.6,138.1,369.7,0.0,0.2,0.0,63.0,169.34,458.0,base25
270,2579.7,1,4268.9,138.1,371.0,0.0,0.2,0.0,63.0,169.94,458.0,base25
271,2594.0,1,4275.5,138.2,373.0,0.0,0.2,0.0,63.0,170.84,458.0,base25
272,2609.0,1,4282.3,138.2,375.1,0.0,0.2,0.0,63.0,171.79,458.0,base25
273,2624.0,1,4289.2,138.2,377.1,0.0,0.2,0.0,63.0,172.74,458.0,base25
274,2639.0,1,4296.1,138.3,379.2,0.0,0.2,0.0,63.0,173.69,458.0,base25
275,2654.0,1,4303.0,138.3,381.3,0.0,0.2,0.0,63.0,174.64,458.0,base25
276,2669.0,1,4309.9,138.4,383.4,0.0,0.2,0.0,63.0,175.59,458.0,base25
277,2684.0,1,4316.7,138.4,385.4,0.0,0.2,0.0,63.0,176.54,458.0,base25
278,2699.0,1,4323.6,138.4,387.5,0.0,0.2,0.0,63.0,177.49,458.0,base25
279,2714.0,1,4330.5,138.5,389.6,0.0,0.2,0.0,63.0,178.44,458.0,base25
280,2729.0,1,4337.3,138.5,391.7,0.0,0.2,0.0,63.0,179.39,458.0,base25
281,2744.0,1,4344.1,138.6,393.7,0.0,0.2,0.0,63.0,180.34,458.0,base25
282,2759.0,1,4350.9,138.6,395.8,0.0,0.2,0.0,63.0,181.3,458.0,base25
283,2774.0,1,4357.8,138.7,397.9,0.0,0.2,0.0,63.0,182.25,458.0,base25
284,2789.0,1,4364.6,138.7,400.0,0.0,0.2,0.0,63.0,183.2,458.0,base25
