P,So,Sw,Sg,day,case
2031.0,0.8191,0.1212,0.0597,365,base3_c
2032.0,0.8192,0.1212,0.05962,365,base3_c
2034.0,0.8195,0.1212,0.05936,365,base3_c
2037.0,0.8197,0.1212,0.05912,365,base3_c
2038.0,0.8198,0.1212,0.05897,365,base3_c
2039.0,0.82,0.1212,0.05885,365,base3_c
2038.0,0.8199,0.1212,0.05896,365,base3_c
2036.0,0.8197,0.1212,0.05915,365,base3_c
2035.0,0.8195,0.1212,0.05933,365,base3_c
2035.0,0.8194,0.1212,0.05937,365,base3_c
2035.0,0.8195,0.1212,0.05933,365,base3_c
2036.0,0.8197,0.1212,0.05915,365,base3_c
2038.0,0.8199,0.1212,0.05896,365,base3_c
2039.0,0.82,0.1212,0.05885,365,base3_c
2484.0,0.4287,0.5713,0.0,730,base3_c
2454.0,0.7242,0.2758,0.0,730,base3_c
2444.0,0.8725,0.1275,0.0,730,base3_c
2440.0,0.8732,0.1211,0.005699,730,base3_c
2440.0,0.8706,0.1211,0.008384,730,base3_c
2440.0,0.8732,0.1211,0.005699,730,base3_c
2444.0,0.8725,0.1275,0.0,730,base3_c
2454.0,0.7242,0.2758,0.0,730,base3_c
2484.0,0.4287,0.5713,0.0,730,base3_c
2454.0,0.724,0.276,0.0,730,base3_c
2446.0,0.8692,0.1308,0.0,730,base3_c
2441.0,0.876,0.1212,0.002765,730,base3_c
2439.0,0.8715,0.1211,0.007438,730,base3_c
2438.0,0.8701,0.1211,0.008819,730,base3_c
2439.0,0.8715,0.1211,0.007438,730,base3_c
2441.0,0.876,0.1212,0.002765,730,base3_c
2446.0,0.8692,0.1308,0.0,730,base3_c
2454.0,0.724,0.276,0.0,730,base3_c
2444.0,0.8724,0.1276,0.0,730,base3_c
2441.0,0.876,0.1212,0.002745,730,base3_c
2438.0,0.8725,0.1211,0.006487,730,base3_c
2436.0,0.8705,0.1211,0.008457,730,base3_c
2435.0,0.87,0.1211,0.008959,730,base3_c
2436.0,0.8705,0.1211,0.008457,730,base3_c
2438.0,0.8725,0.1211,0.006487,730,base3_c
2441.0,0.876,0.1212,0.002745,730,base3_c
2444.0,0.8724,0.1276,0.0,730,base3_c
2440.0,0.8732,0.1211,0.005652,730,base3_c
2439.0,0.8715,0.1211,0.007419,730,base3_c
2436.0,0.8705,0.1211,0.008458,730,base3_c
2432.0,0.8701,0.1211,0.008808,730,base3_c
2429.0,0.87,0.1211,0.008927,730,base3_c
2432.0,0.8701,0.1211,0.008808,730,base3_c
2436.0,0.8705,0.1211,0.008458,730,base3_c
2439.0,0.8715,0.1211,0.007419,730,base3_c
2440.0,0.8732,0.1211,0.005652,730,base3_c
2440.0,0.8705,0.1211,0.00846,730,base3_c
2438.0,0.8701,0.1211,0.008871,730,base3_c
2435.0,0.87,0.1211,0.008996,730,base3_c
2429.0,0.87,0.1211,0.00895,730,base3_c
2416.0,0.8243,0.1209,0.05486,730,base3_c
2429.0,0.87,0.1211,0.00895,730,base3_c
2435.0,0.87,0.1211,0.008996,730,base3_c
2438.0,0.8701,0.1211,0.008871,730,base3_c
2440.0,0.8705,0.1211,0.00846,730,base3_c
2440.0,0.8727,0.1211,0.006231,730,base3_c
2438.0,0.8711,0.1211,0.007822,730,base3_c
2435.0,0.8703,0.1211,0.008647,730,base3_c
2432.0,0.8701,0.1211,0.008893,730,base3_c
2429.0,0.87,0.1211,0.008973,730,base3_c
2432.0,0.8701,0.1211,0.008893,730,base3_c
2435.0,0.8703,0.1211,0.008647,730,base3_c
2438.0,0.8711,0.1211,0.007822,730,base3_c
2440.0,0.8727,0.1211,0.006231,730,base3_c
2443.0,0.8739,0.1261,0.0,730,base3_c
2441.0,0.8753,0.1212,0.003548,730,base3_c
2438.0,0.8719,0.1211,0.007004,730,base3_c
2435.0,0.8703,0.1211,0.008652,730,base3_c
2435.0,0.8699,0.1211,0.009054,730,base3_c
2435.0,0.8703,0.1211,0.008651,730,base3_c
2438.0,0.8719,0.1211,0.007003,730,base3_c
2441.0,0.8753,0.1212,0.003548,730,base3_c
2443.0,0.8739,0.1261,0.0,730,base3_c
2453.0,0.7425,0.2575,0.0,730,base3_c
2445.0,0.8714,0.1286,0.0,730,base3_c
2441.0,0.8753,0.1212,0.003528,730,base3_c
2438.0,0.8711,0.1211,0.007807,730,base3_c
2438.0,0.87,0.1211,0.008954,730,base3_c
2438.0,0.8711,0.1211,0.007807,730,base3_c
2441.0,0.8753,0.1212,0.003528,730,base3_c
2445.0,0.8714,0.1286,0.0,730,base3_c
2453.0,0.7425,0.2575,0.0,730,base3_c
2483.0,0.4391,0.5609,0.0,730,base3_c
2453.0,0.7423,0.2577,0.0,730,base3_c
2443.0,0.8739,0.1261,0.0,730,base3_c
2440.0,0.8727,0.1211,0.006185,730,base3_c
2439.0,0.8704,0.1211,0.008586,730,base3_c
2440.0,0.8727,0.1211,0.006184,730,base3_c
2443.0,0.8739,0.1261,0.0,730,base3_c
2453.0,0.7423,0.2577,0.0,730,base3_c
2483.0,0.4391,0.5609,0.0,730,base3_c
3953.0,0.3493,0.6507,0.0,1095,base3_c
3927.0,0.5087,0.4913,0.0,1095,base3_c
3910.0,0.8028,0.1972,0.0,1095,base3_c
3906.0,0.8776,0.1224,0.0,1095,base3_c
3905.0,0.8794,0.1206,0.0,1095,base3_c
3906.0,0.8776,0.1224,0.0,1095,base3_c
3910.0,0.8028,0.1972,0.0,1095,base3_c
3927.0,0.5087,0.4913,0.0,1095,base3_c
3953.0,0.3493,0.6507,0.0,1095,base3_c
3927.0,0.5085,0.4915,0.0,1095,base3_c
3914.0,0.7612,0.2388,0.0,1095,base3_c
3907.0,0.8736,0.1264,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3904.0,0.8795,0.1205,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3907.0,0.8736,0.1264,0.0,1095,base3_c
3914.0,0.7612,0.2388,0.0,1095,base3_c
3927.0,0.5085,0.4915,0.0,1095,base3_c
3910.0,0.8024,0.1976,0.0,1095,base3_c
3907.0,0.8736,0.1264,0.0,1095,base3_c
3904.0,0.8793,0.1207,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3900.0,0.8795,0.1205,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3904.0,0.8793,0.1207,0.0,1095,base3_c
3907.0,0.8736,0.1264,0.0,1095,base3_c
3910.0,0.8024,0.1976,0.0,1095,base3_c
3905.0,0.8775,0.1225,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3897.0,0.8795,0.1205,0.0,1095,base3_c
3894.0,0.8795,0.1205,0.0,1095,base3_c
3897.0,0.8795,0.1205,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3905.0,0.8775,0.1225,0.0,1095,base3_c
3905.0,0.8795,0.1205,0.0,1095,base3_c
3903.0,0.8795,0.1205,0.0,1095,base3_c
3900.0,0.8795,0.1205,0.0,1095,base3_c
3894.0,0.8795,0.1205,0.0,1095,base3_c
3880.0,0.8249,0.1202,0.05486,1095,base3_c
3894.0,0.8795,0.1205,0.0,1095,base3_c
3900.0,0.8795,0.1205,0.0,1095,base3_c
3903.0,0.8795,0.1205,0.0,1095,base3_c
3905.0,0.8795,0.1205,0.0,1095,base3_c
3905.0,0.8782,0.1218,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3897.0,0.8795,0.1205,0.0,1095,base3_c
3894.0,0.8795,0.1205,0.0,1095,base3_c
3897.0,0.8795,0.1205,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3905.0,0.8782,0.1218,0.0,1095,base3_c
3909.0,0.8183,0.1817,0.0,1095,base3_c
3906.0,0.8754,0.1246,0.0,1095,base3_c
3903.0,0.8794,0.1206,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3900.0,0.8795,0.1205,0.0,1095,base3_c
3901.0,0.8795,0.1205,0.0,1095,base3_c
3903.0,0.8794,0.1206,0.0,1095,base3_c
3906.0,0.8754,0.1246,0.0,1095,base3_c
3909.0,0.8183,0.1817,0.0,1095,base3_c
3926.0,0.5284,0.4716,0.0,1095,base3_c
3913.0,0.7839,0.2161,0.0,1095,base3_c
3906.0,0.8754,0.1246,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3903.0,0.8795,0.1205,0.0,1095,base3_c
3904.0,0.8794,0.1206,0.0,1095,base3_c
3906.0,0.8754,0.1246,0.0,1095,base3_c
3913.0,0.7839,0.2161,0.0,1095,base3_c
3926.0,0.5284,0.4716,0.0,1095,base3_c
3952.0,0.3553,0.6447,0.0,1095,base3_c
3926.0,0.5282,0.4718,0.0,1095,base3_c
3909.0,0.8179,0.1821,0.0,1095,base3_c
3905.0,0.8782,0.1218,0.0,1095,base3_c
