time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
236,2863.8,2,4433.1,282.2,548.3,3.1,0.8,0.01,127.0,264.18,450.0,base8
237,2878.8,2,4404.4,281.2,552.5,3.3,0.8,0.01,127.0,266.08,450.0,base8
238,2893.7,2,4375.9,280.2,556.7,3.5,0.9,0.01,126.0,267.97,451.0,base8
239,2908.7,2,4347.8,279.2,560.9,3.8,0.9,0.01,126.0,269.86,451.0,base8
240,2920.0,2,4326.8,278.2,564.1,4.0,1.0,0.01,126.0,271.27,452.0,base8
241,2935.0,2,4299.1,277.4,568.2,4.2,1.0,0.02,125.0,273.15,452.0,base8
242,2950.0,2,4271.7,276.3,572.4,4.5,1.1,0.02,125.0,275.03,453.0,base8
243,2965.0,2,4244.5,275.3,576.5,4.8,1.2,0.02,125.0,276.9,453.0,base8
244,2980.0,2,4217.6,274.2,580.6,5.2,1.2,0.02,124.0,278.77,454.0,base8
245,2995.0,2,4191.0,273.1,584.7,5.5,1.3,0.02,124.0,280.63,455.0,base8
246,3010.0,2,4164.7,271.9,588.8,5.9,1.4,0.02,124.0,282.49,456.0,base8
247,3025.0,2,4138.6,270.8,592.8,6.3,1.5,0.02,124.0,284.34,456.0,base8
248,3040.0,2,4112.9,269.6,596.9,6.7,1.6,0.02,123.0,286.19,457.0,base8
249,3055.0,2,4087.5,268.4,600.9,7.2,1.7,0.03,123.0,288.04,458.0,base8
250,3070.0,2,4062.4,267.1,604.9,7.6,1.8,0.03,122.0,289.87,458.0,base8
251,3085.0,2,4037.9,265.7,608.9,8.1,1.9,0.03,122.0,291.7,458.0,base8
252,3100.0,2,4013.9,264.2,612.9,8.7,2.1,0.03,121.0,293.51,458.0,base8
253,3115.0,2,3990.5,262.7,616.8,9.2,2.2,0.04,121.0,295.32,459.0,base8
254,3130.0,2,3967.5,261.1,620.7,9.8,2.4,0.04,120.0,297.12,460.0,base8
255,3145.0,2,3945.0,259.5,624.6,10.5,2.5,0.04,120.0,298.91,461.0,base8
256,3160.0,2,3923.0,257.8,628.5,11.2,2.7,0.04,119.0,300.7,462.0,base8
257,3175.0,2,3901.4,256.1,632.3,11.9,2.9,0.05,119.0,302.48,464.0,base8
258,3190.0,2,3880.3,254.4,636.1,12.6,3.1,0.05,118.0,304.26,465.0,base8
259,3205.0,2,3859.6,252.7,639.9,13.3,3.3,0.05,118.0,306.03,466.0,base8
260,3220.0,2,3839.4,251.0,643.7,14.1,3.5,0.06,117.0,307.79,468.0,base8
261,3235.0,2,3819.7,249.3,647.4,14.9,3.7,0.06,117.0,309.54,469.0,base8
262,3250.0,2,3800.4,247.5,651.1,15.7,3.9,0.06,116.0,311.29,471.0,base8
263,3265.0,2,3781.6,245.6,654.8,16.6,4.2,0.07,116.0,313.03,473.0,base8
264,3280.0,2,3763.3,243.6,658.5,17.6,4.4,0.07,116.0,314.76,475.0,base8
265,3285.0,2,3757.4,241.5,659.7,18.6,4.5,0.08,115.0,315.34,477.0,base8
266,3290.0,2,3752.7,234.9,660.9,18.5,4.6,0.08,112.0,315.9,478.0,base8
267,3297.5,2,3745.7,234.3,662.6,18.8,4.8,0.08,112.0,316.75,480.0,base8
268,3308.7,2,3735.5,233.2,665.2,19.4,5.0,0.08,112.0,318.01,481.0,base8
269,3323.7,2,3722.1,231.6,668.7,20.2,5.3,0.09,112.0,319.69,484.0,base8
270,3338.8,2,3709.2,229.4,672.2,21.4,5.6,0.09,112.0,321.37,488.0,base8
271,3353.7,2,3696.9,227.2,675.6,22.6,5.9,0.1,112.0,323.04,491.0,base8
272,3368.7,2,3685.0,225.0,678.9,23.9,6.3,0.11,111.0,324.71,495.0,base8
273,3383.8,2,3673.7,222.5,682.3,25.3,6.7,0.11,111.0,326.38,499.0,base8
274,3398.8,2,3662.8,220.0,685.6,26.8,7.1,0.12,111.0,328.05,504.0,base8
275,3413.7,2,3652.6,217.3,688.8,28.3,7.5,0.13,111.0,329.71,510.0,base8
276,3428.7,2,3642.9,214.6,692.1,30.0,8.0,0.14,111.0,331.37,515.0,base8
277,3443.8,2,3633.6,213.0,695.3,31.3,8.4,0.15,109.0,333.01,513.0,base8
278,3458.8,2,3624.8,210.8,698.4,33.0,8.9,0.16,108.0,334.63,514.0,base8
279,3473.7,2,3616.6,208.1,701.5,34.9,9.4,0.17,108.0,336.25,518.0,base8
280,3488.8,2,3608.8,205.2,704.6,36.9,10.0,0.18,108.0,337.86,524.0,base8
281,3503.8,2,3601.6,202.2,707.7,39.1,10.6,0.19,107.0,339.47,530.0,base8
282,3518.7,2,3594.8,199.2,710.6,41.2,11.2,0.21,107.0,341.07,537.0,base8
283,3533.7,2,3588.6,196.1,713.6,43.4,11.9,0.22,107.0,342.67,544.0,base8
