time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
27,103.0,1,3820.5,300.0,30.9,0.1,0.0,0.0,137.0,14.12,457.0,base7
28,105.3,1,3802.4,300.0,31.6,0.1,0.0,0.0,137.0,14.43,457.0,base7
29,108.6,1,3775.3,300.0,32.6,0.1,0.0,0.0,137.0,14.89,457.0,base7
30,113.7,1,3734.5,300.0,34.1,0.1,0.0,0.0,137.0,15.59,457.0,base7
31,121.3,1,3673.3,300.0,36.4,0.1,0.0,0.0,137.0,16.63,457.0,base7
32,132.7,1,3581.4,300.0,39.8,0.1,0.0,0.0,137.0,18.19,457.0,base7
33,133.7,2,3347.2,300.0,40.1,0.1,0.0,0.0,137.0,18.33,457.0,base7
34,134.7,1,3338.4,300.0,40.4,0.1,0.0,0.0,137.0,18.47,457.0,base7
35,136.2,1,3326.2,300.0,40.9,0.1,0.0,0.0,137.0,18.67,457.0,base7
36,138.4,1,3307.8,300.0,41.5,0.1,0.0,0.0,137.0,18.98,457.0,base7
37,141.8,1,3280.3,300.0,42.5,0.1,0.0,0.0,137.0,19.44,457.0,base7
38,146.9,1,3238.9,300.0,44.1,0.1,0.0,0.0,137.0,20.14,457.0,base7
39,154.5,1,3176.9,300.0,46.3,0.1,0.0,0.0,137.0,21.18,457.0,base7
40,165.9,1,3083.6,300.0,49.8,0.1,0.0,0.0,137.0,22.74,457.0,base7
41,166.9,2,2843.3,300.0,50.1,0.1,0.0,0.0,137.0,22.88,457.0,base7
42,167.9,1,2834.5,300.0,50.4,0.2,0.0,0.0,137.0,23.01,457.0,base7
43,169.4,1,2822.2,300.0,50.8,0.2,0.0,0.0,137.0,23.22,457.0,base7
44,171.6,1,2803.7,300.0,51.5,0.2,0.0,0.0,137.0,23.53,457.0,base7
45,175.0,1,2776.0,300.0,52.5,0.2,0.0,0.0,137.0,23.99,457.0,base7
46,180.0,1,2734.3,300.0,54.0,0.2,0.0,0.0,137.0,24.68,457.0,base7
47,187.6,1,2671.7,300.0,56.3,0.2,0.0,0.0,137.0,25.72,457.0,base7
48,199.0,1,2577.7,300.0,59.7,0.2,0.0,0.0,137.0,27.29,457.0,base7
49,214.0,2,2492.2,300.0,64.2,0.2,0.0,0.0,137.0,29.34,457.0,base7
50,229.0,1,2434.1,300.0,68.7,0.2,0.0,0.0,134.0,31.35,446.0,base7
51,244.0,1,2388.2,300.0,73.2,0.2,0.0,0.0,132.0,33.33,439.0,base7
52,259.0,3,2343.6,300.0,77.7,0.2,0.0,0.0,158.0,35.7,528.0,base7
53,274.0,2,2304.9,300.0,82.2,0.2,0.0,0.0,120.0,37.5,399.0,base7
54,289.0,1,2265.4,300.0,86.7,0.2,0.0,0.0,138.0,39.56,459.0,base7
55,296.5,4,2202.2,300.0,89.0,0.3,0.0,0.0,216.0,41.18,721.0,base7
56,307.8,2,2172.6,300.0,92.3,0.3,0.0,0.0,189.0,43.31,632.0,base7
57,322.8,2,2134.3,300.0,96.8,0.3,0.0,0.0,187.0,46.13,625.0,base7
58,337.8,2,2096.7,300.0,101.3,0.3,0.1,0.0,191.0,48.99,636.0,base7
59,352.8,2,2060.3,300.0,105.8,0.3,0.1,0.0,199.0,51.97,663.0,base7
60,365.0,2,2030.8,300.0,109.5,0.3,0.1,0.0,209.0,54.52,697.0,base7
61,370.0,2,2035.2,52.0,109.8,0.0,0.1,0.0,38.0,54.71,727.0,base7
62,377.5,1,2041.9,52.2,110.2,0.0,0.1,0.0,39.0,55.0,739.0,base7
63,388.8,1,2052.0,52.2,110.7,0.0,0.1,0.0,39.0,55.44,742.0,base7
64,403.7,1,2065.7,52.2,111.5,0.0,0.1,0.0,39.0,56.02,746.0,base7
65,418.8,1,2079.7,52.2,112.3,0.0,0.1,0.0,39.0,56.61,750.0,base7
66,433.8,1,2094.1,52.2,113.1,0.0,0.1,0.0,39.0,57.2,753.0,base7
67,448.7,1,2108.9,52.3,113.9,0.0,0.1,0.0,39.0,57.79,754.0,base7
68,463.8,1,2124.4,52.3,114.7,0.0,0.1,0.0,39.0,58.38,754.0,base7
69,478.7,1,2140.4,52.4,115.4,0.0,0.1,0.0,39.0,58.97,753.0,base7
70,493.8,1,2156.8,52.5,116.2,0.0,0.1,0.0,39.0,59.56,751.0,base7
71,508.8,1,2173.5,52.7,117.0,0.0,0.1,0.0,39.0,60.15,747.0,base7
72,523.7,1,2190.7,52.8,117.8,0.0,0.1,0.0,39.0,60.74,742.0,base7
73,538.8,1,2208.5,53.0,118.6,0.0,0.1,0.0,39.0,61.33,736.0,base7
74,553.7,2,2227.2,53.2,119.4,0.0,0.1,0.0,39.0,61.91,729.0,base7
75,568.8,1,2246.1,53.5,120.2,0.0,0.1,0.0,38.0,62.49,720.0,base7
76,583.8,1,2265.9,53.7,121.0,0.0,0.1,0.0,38.0,63.06,709.0,base7
77,598.7,1,2286.5,54.0,121.8,0.0,0.1,0.0,38.0,63.62,698.0,base7
78,613.8,2,2308.6,54.3,122.6,0.0,0.1,0.0,37.0,64.18,685.0,base7
79,628.7,2,2331.4,54.7,123.5,0.0,0.1,0.0,37.0,64.73,671.0,base7
80,643.8,2,2356.0,55.0,124.3,0.0,0.1,0.0,36.0,65.27,657.0,base7
81,658.8,2,2382.2,55.5,125.1,0.0,0.1,0.0,36.0,65.81,641.0,base7
82,673.7,2,2410.2,56.0,126.0,0.0,0.1,0.0,35.0,66.33,626.0,base7
83,688.8,2,2441.5,56.4,126.8,0.0,0.1,0.0,35.0,66.85,612.0,base7
84,703.7,2,2476.0,56.9,127.7,0.0,0.1,0.0,34.0,67.36,601.0,base7
85,718.8,2,2516.2,57.3,128.5,0.0,0.1,0.0,34.0,67.87,592.0,base7
86,730.0,3,2559.8,57.8,129.2,0.0,0.1,0.0,34.0,68.25,585.0,base7
87,745.0,2,2628.7,58.0,130.0,0.0,0.1,0.0,34.0,68.76,583.0,base7
88,760.0,2,2697.5,58.3,130.9,0.0,0.1,0.0,34.0,69.27,581.0,base7
89,775.0,2,2766.3,58.6,131.8,0.0,0.1,0.0,34.0,69.78,581.0,base7
90,790.0,2,2835.0,58.8,132.7,0.0,0.1,0.0,34.0,70.29,581.0,base7
91,805.0,2,2903.6,59.1,133.6,0.0,0.1,0.0,34.0,70.81,581.0,base7
92,820.0,2,2972.2,59.4,134.4,0.0,0.1,0.0,35.0,71.32,582.0,base7
93,835.0,2,3040.9,59.7,135.3,0.0,0.1,0.0,35.0,71.85,583.0,base7
94,850.0,2,3110.1,60.1,136.2,0.0,0.1,0.0,35.0,72.37,583.0,base7
95,865.0,2,3179.3,60.3,137.1,0.0,0.1,0.0,35.0,72.9,581.0,base7
96,880.0,2,3248.4,60.6,138.1,0.0,0.1,0.0,35.0,73.42,579.0,base7
97,895.0,2,3317.4,60.9,139.0,0.0,0.1,0.0,35.0,73.95,577.0,base7
98,910.0,2,3386.4,61.2,139.9,0.0,0.1,0.0,35.0,74.48,575.0,base7
99,925.0,2,3455.4,61.5,140.8,0.0,0.1,0.0,35.0,75.01,574.0,base7
100,940.0,2,3524.2,61.9,141.7,0.0,0.1,0.0,35.0,75.54,573.0,base7
101,955.0,2,3593.0,62.2,142.7,0.0,0.1,0.0,36.0,76.07,572.0,base7
102,970.0,2,3661.7,62.5,143.6,0.0,0.1,0.0,36.0,76.61,571.0,base7
103,985.0,2,3730.3,62.9,144.6,0.0,0.1,0.0,36.0,77.15,571.0,base7
104,1000.0,2,3798.7,63.2,145.5,0.0,0.1,0.0,36.0,77.69,570.0,base7
105,1015.0,2,3867.1,63.6,146.5,0.0,0.1,0.0,36.0,78.23,571.0,base7
106,1030.0,2,3935.4,64.0,147.4,0.0,0.1,0.0,37.0,78.78,571.0,base7
107,1045.0,2,4003.6,64.3,148.4,0.0,0.1,0.0,37.0,79.33,571.0,base7
108,1060.0,2,4072.4,64.7,149.4,0.0,0.1,0.0,37.0,79.89,572.0,base7
109,1075.0,2,4141.3,65.1,150.3,0.0,0.1,0.0,37.0,80.45,572.0,base7
110,1090.0,2,4210.1,65.4,151.3,0.0,0.1,0.0,37.0,81.01,570.0,base7
111,1095.0,2,4233.1,65.8,151.6,0.0,0.1,0.0,37.0,81.19,568.0,base7
112,1102.5,2,4267.4,65.9,152.1,0.0,0.1,0.0,37.0,81.47,567.0,base7
113,1113.8,2,4319.0,66.1,152.9,0.0,0.1,0.0,37.0,81.89,567.0,base7
114,1128.7,2,4387.6,66.4,153.9,0.0,0.1,0.0,38.0,82.46,565.0,base7
115,1143.8,2,4456.2,66.7,154.9,0.0,0.1,0.0,38.0,83.02,564.0,base7
116,1158.7,2,4524.7,67.1,155.9,0.0,0.1,0.0,38.0,83.59,563.0,base7
117,1173.8,2,4593.1,67.5,156.9,0.0,0.1,0.0,38.0,84.16,562.0,base7
118,1188.7,2,4661.4,67.8,157.9,0.0,0.1,0.0,38.0,84.73,562.0,base7
119,1203.8,2,4729.6,68.2,158.9,0.0,0.1,0.0,38.0,85.3,561.0,base7
120,1218.8,2,4797.7,68.6,160.0,0.0,0.1,0.0,38.0,85.88,561.0,base7
121,1233.7,2,4865.7,69.0,161.0,0.0,0.1,0.0,39.0,86.46,561.0,base7
122,1248.8,2,4933.5,69.4,162.0,0.0,0.1,0.0,39.0,87.05,561.0,base7
123,1263.7,2,5001.3,69.8,163.1,0.0,0.1,0.0,39.0,87.63,562.0,base7
124,1278.8,2,5069.6,70.2,164.1,0.0,0.1,0.0,39.0,88.22,562.0,base7
125,1293.7,2,5138.1,70.6,165.2,0.0,0.1,0.0,40.0,88.82,562.0,base7
126,1308.8,2,5206.5,70.9,166.3,0.0,0.1,0.0,40.0,89.42,561.0,base7
127,1323.7,2,5274.9,71.2,167.3,0.0,0.1,0.0,40.0,90.01,560.0,base7
128,1338.8,2,5343.2,71.6,168.4,0.0,0.1,0.0,40.0,90.61,559.0,base7
129,1353.8,2,5411.4,71.9,169.5,0.0,0.1,0.0,40.0,91.22,559.0,base7
130,1368.7,2,5479.5,72.3,170.6,0.0,0.1,0.0,40.0,91.82,558.0,base7
131,1383.8,2,5547.5,72.6,171.7,0.0,0.1,0.0,41.0,92.43,558.0,base7
132,1398.7,2,5615.4,73.0,172.7,0.0,0.1,0.0,41.0,93.04,558.0,base7
133,1413.8,2,5683.3,73.3,173.8,0.0,0.1,0.0,41.0,93.65,558.0,base7
134,1428.7,2,5751.0,73.7,175.0,0.0,0.1,0.0,41.0,94.27,558.0,base7
135,1443.8,2,5818.7,74.0,176.1,0.0,0.1,0.0,41.0,94.89,558.0,base7
136,1458.7,2,5886.2,74.4,177.2,0.0,0.1,0.0,42.0,95.51,558.0,base7
137,1460.0,2,5891.8,74.8,177.3,0.0,0.1,0.0,42.0,95.57,559.0,base7
138,1465.0,2,5892.2,224.4,178.4,0.0,0.1,0.0,125.0,96.19,559.0,base7
139,1472.5,2,5892.3,225.0,180.1,0.0,0.1,0.0,123.0,97.12,547.0,base7
140,1483.7,2,5892.5,225.9,182.6,0.0,0.1,0.0,121.0,98.48,536.0,base7
141,1498.8,2,5892.7,227.3,186.0,0.0,0.1,0.0,119.0,100.26,523.0,base7
142,1513.7,2,5892.9,228.7,189.5,0.0,0.1,0.0,116.0,102.0,507.0,base7
143,1528.8,2,5893.2,229.9,192.9,0.0,0.1,0.0,114.0,103.71,496.0,base7
144,1543.7,2,5893.5,230.8,196.4,0.0,0.1,0.0,112.0,105.4,487.0,base7
145,1558.8,2,5893.8,231.5,199.8,0.0,0.1,0.0,111.0,107.06,480.0,base7
146,1573.7,1,5894.0,232.1,203.3,0.0,0.1,0.0,110.0,108.71,474.0,base7
147,1588.8,1,5894.3,232.5,206.8,0.0,0.1,0.0,109.0,110.35,470.0,base7
148,1603.8,1,5894.6,232.8,210.3,0.0,0.1,0.0,109.0,111.98,467.0,base7
149,1618.7,1,5894.9,233.1,213.8,0.0,0.1,0.0,108.0,113.61,464.0,base7
150,1633.8,1,5895.2,233.3,217.3,0.0,0.1,0.0,108.0,115.23,463.0,base7
151,1648.7,1,5895.5,233.4,220.8,0.0,0.1,0.0,108.0,116.84,461.0,base7
152,1663.8,1,5895.8,233.5,224.3,0.0,0.1,0.0,107.0,118.45,460.0,base7
153,1678.7,1,5896.1,233.6,227.8,0.0,0.1,0.0,107.0,120.06,459.0,base7
154,1693.8,1,5896.4,233.7,231.3,0.0,0.1,0.0,107.0,121.67,459.0,base7
155,1708.7,1,5896.7,233.8,234.8,0.0,0.1,0.0,107.0,123.27,458.0,base7
156,1723.7,1,5897.0,233.8,238.3,0.0,0.1,0.0,107.0,124.88,458.0,base7
157,1738.8,1,5897.3,233.8,241.8,0.0,0.1,0.0,107.0,126.48,457.0,base7
158,1753.7,1,5897.6,233.9,245.3,0.0,0.1,0.0,107.0,128.09,457.0,base7
159,1768.8,1,5897.9,233.9,248.9,0.0,0.1,0.0,107.0,129.69,457.0,base7
160,1783.7,1,5898.2,233.9,252.4,0.0,0.1,0.0,107.0,131.29,457.0,base7
161,1798.8,1,5898.5,233.9,255.9,0.0,0.1,0.0,107.0,132.89,457.0,base7
162,1813.7,1,5898.8,233.9,259.4,0.0,0.1,0.0,107.0,134.5,457.0,base7
163,1825.0,1,5899.1,234.0,262.0,0.0,0.1,0.0,107.0,135.7,456.0,base7
164,1840.0,1,5899.4,234.0,265.5,0.0,0.1,0.0,107.0,137.3,456.0,base7
165,1855.0,1,5899.7,234.0,269.0,0.0,0.1,0.0,107.0,138.9,456.0,base7
166,1870.0,1,5900.0,234.0,272.5,0.0,0.1,0.0,107.0,140.5,456.0,base7
167,1885.0,1,5900.2,234.0,276.1,0.0,0.1,0.0,107.0,142.1,456.0,base7
168,1900.0,1,5900.5,234.0,279.6,0.0,0.1,0.0,107.0,143.71,456.0,base7
169,1915.0,1,5900.8,234.0,283.1,0.0,0.1,0.0,107.0,145.31,456.0,base7
170,1930.0,1,5901.1,234.0,286.6,0.0,0.1,0.0,107.0,146.91,456.0,base7
171,1945.0,1,5901.4,234.0,290.1,0.0,0.1,0.0,107.0,148.51,456.0,base7
172,1960.0,1,5901.7,234.0,293.6,0.0,0.1,0.0,107.0,150.11,456.0,base7
173,1975.0,1,5902.0,234.0,297.1,0.0,0.1,0.0,107.0,151.71,456.0,base7
174,1990.0,1,5902.3,234.0,300.6,0.0,0.1,0.0,107.0,153.31,456.0,base7
175,2005.0,1,5902.6,234.0,304.1,0.0,0.1,0.0,107.0,154.91,456.0,base7
176,2020.0,1,5902.9,234.1,307.6,0.0,0.1,0.0,107.0,156.51,456.0,base7
177,2035.0,1,5903.1,234.1,311.2,0.0,0.1,0.0,107.0,158.11,456.0,base7
178,2050.0,1,5903.4,234.1,314.7,0.0,0.1,0.0,107.0,159.72,456.0,base7
179,2065.0,1,5903.7,234.1,318.2,0.0,0.1,0.0,107.0,161.32,456.0,base7
180,2080.0,1,5904.0,234.1,321.7,0.0,0.1,0.0,107.0,162.92,456.0,base7
181,2095.0,1,5904.3,234.1,325.2,0.0,0.1,0.0,107.0,164.52,456.0,base7
182,2110.0,1,5904.6,234.1,328.7,0.0,0.1,0.0,107.0,166.12,456.0,base7
183,2125.0,1,5904.9,234.1,332.2,0.0,0.1,0.0,107.0,167.72,456.0,base7
184,2140.0,1,5905.2,234.1,335.7,0.0,0.1,0.0,107.0,169.32,456.0,base7
185,2155.0,1,5905.5,234.0,339.2,0.0,0.1,0.0,107.0,170.92,456.0,base7
186,2170.0,1,5905.8,234.0,342.8,0.0,0.1,0.0,107.0,172.52,456.0,base7
187,2185.0,1,5906.0,234.0,346.3,0.1,0.1,0.0,107.0,174.12,456.0,base7
188,2190.0,1,5906.1,234.0,347.4,0.1,0.1,0.0,107.0,174.65,456.0,base7
189,2197.5,1,5906.3,234.0,349.2,0.1,0.1,0.0,107.0,175.46,456.0,base7
190,2208.8,1,5906.5,234.0,351.8,0.1,0.1,0.0,107.0,176.66,456.0,base7
191,2223.7,1,5906.8,234.0,355.3,0.1,0.1,0.0,107.0,178.26,456.0,base7
192,2238.8,1,5907.1,234.0,358.8,0.1,0.1,0.0,107.0,179.86,456.0,base7
193,2253.8,1,5907.4,234.0,362.4,0.1,0.1,0.0,107.0,181.46,456.0,base7
194,2268.7,1,5907.7,234.0,365.9,0.1,0.1,0.0,107.0,183.06,456.0,base7
195,2283.7,1,5908.0,234.0,369.4,0.1,0.1,0.0,107.0,184.66,456.0,base7
196,2298.8,1,5908.3,234.0,372.9,0.1,0.1,0.0,107.0,186.26,456.0,base7
197,2313.8,1,5908.6,233.9,376.4,0.2,0.1,0.0,107.0,187.86,456.0,base7
198,2328.7,1,5908.9,233.9,379.9,0.2,0.1,0.0,107.0,189.46,456.0,base7
199,2343.8,1,5909.2,233.9,383.4,0.2,0.1,0.0,107.0,191.06,456.0,base7
200,2358.8,1,5909.5,233.9,386.9,0.2,0.1,0.0,107.0,192.66,456.0,base7
201,2373.7,1,5909.8,233.9,390.4,0.2,0.1,0.0,107.0,194.26,456.0,base7
202,2388.7,1,5910.1,233.9,393.9,0.3,0.1,0.0,107.0,195.86,456.0,base7
203,2403.8,1,5910.5,233.8,397.4,0.3,0.1,0.0,107.0,197.46,456.0,base7
204,2418.8,1,5910.8,233.8,401.0,0.3,0.1,0.0,107.0,199.06,456.0,base7
205,2433.7,1,5911.1,233.8,404.5,0.3,0.1,0.0,107.0,200.67,456.0,base7
206,2448.7,1,5911.4,233.8,408.0,0.4,0.1,0.0,107.0,202.27,456.0,base7
207,2463.8,1,5911.7,233.7,411.5,0.4,0.1,0.0,107.0,203.87,456.0,base7
208,2478.7,1,5912.0,233.7,415.0,0.4,0.2,0.0,107.0,205.47,456.0,base7
209,2493.7,1,5912.4,233.7,418.5,0.5,0.2,0.0,107.0,207.07,457.0,base7
210,2508.8,1,5912.7,233.6,422.0,0.5,0.2,0.0,107.0,208.67,457.0,base7
211,2523.8,1,5913.0,233.6,425.5,0.5,0.2,0.0,107.0,210.27,457.0,base7
212,2538.7,1,5913.4,233.5,429.0,0.6,0.2,0.0,107.0,211.87,457.0,base7
213,2553.7,1,5913.7,233.5,432.5,0.6,0.2,0.0,107.0,213.47,457.0,base7
214,2555.0,1,5913.7,233.4,432.8,0.7,0.2,0.0,107.0,213.6,457.0,base7
215,2560.0,2,5900.2,319.0,434.4,0.9,0.2,0.0,146.0,214.33,457.0,base7
216,2567.5,2,5879.4,318.7,436.8,0.9,0.2,0.0,144.0,215.41,453.0,base7
217,2578.7,2,5848.4,318.4,440.4,1.0,0.2,0.0,144.0,217.03,451.0,base7
218,2593.8,2,5807.2,317.8,445.1,1.1,0.2,0.0,143.0,219.17,449.0,base7
219,2608.8,2,5766.3,317.0,449.9,1.2,0.3,0.0,142.0,221.29,447.0,base7
220,2623.7,2,5725.7,316.1,454.6,1.3,0.3,0.0,141.0,223.4,445.0,base7
221,2638.7,2,5685.4,315.1,459.3,1.4,0.3,0.0,140.0,225.5,445.0,base7
222,2653.8,2,5645.4,314.1,464.1,1.5,0.3,0.0,140.0,227.6,444.0,base7
223,2668.8,2,5605.7,313.0,468.7,1.6,0.3,0.01,139.0,229.68,444.0,base7
224,2683.7,2,5566.2,311.9,473.4,1.7,0.4,0.01,139.0,231.76,444.0,base7
225,2698.7,2,5527.0,310.9,478.1,1.9,0.4,0.01,138.0,233.83,444.0,base7
226,2713.8,2,5488.1,309.8,482.7,2.0,0.4,0.01,138.0,235.9,445.0,base7
227,2728.7,2,5449.4,308.7,487.4,2.2,0.5,0.01,137.0,237.96,445.0,base7
228,2743.7,2,5411.0,307.6,492.0,2.4,0.5,0.01,137.0,240.01,445.0,base7
229,2758.8,2,5372.9,306.5,496.6,2.5,0.5,0.01,137.0,242.06,446.0,base7
230,2773.8,2,5335.0,305.4,501.2,2.7,0.6,0.01,136.0,244.1,446.0,base7
231,2788.7,2,5297.4,304.3,505.7,2.9,0.6,0.01,136.0,246.14,446.0,base7
232,2803.7,2,5260.0,303.2,510.3,3.1,0.7,0.01,136.0,248.17,447.0,base7
233,2818.8,2,5222.8,302.1,514.8,3.4,0.7,0.01,135.0,250.2,447.0,base7
234,2833.8,2,5185.9,301.0,519.3,3.6,0.8,0.01,135.0,252.22,448.0,base7
235,2848.7,2,5149.3,299.9,523.8,3.9,0.8,0.01,134.0,254.24,448.0,base7
236,2863.8,2,5112.9,298.8,528.3,4.2,0.9,0.01,134.0,256.25,449.0,base7
237,2878.8,2,5076.8,297.6,532.8,4.5,1.0,0.01,134.0,258.26,450.0,base7
238,2893.7,2,5041.1,296.3,537.2,4.8,1.0,0.02,133.0,260.26,449.0,base7
239,2908.7,2,5006.0,294.9,541.6,5.1,1.1,0.02,132.0,262.25,449.0,base7
240,2920.0,2,4980.2,293.5,544.9,5.4,1.2,0.02,132.0,263.73,449.0,base7
241,2935.0,2,4946.0,292.4,549.3,5.7,1.2,0.02,132.0,265.7,450.0,base7
242,2950.0,2,4912.3,291.0,553.7,6.1,1.3,0.02,131.0,267.67,450.0,base7
243,2965.0,2,4879.0,289.5,558.0,6.5,1.4,0.02,131.0,269.63,451.0,base7
244,2980.0,2,4846.0,288.0,562.4,7.0,1.5,0.02,130.0,271.58,452.0,base7
245,2995.0,2,4813.4,286.5,566.6,7.4,1.7,0.03,130.0,273.52,453.0,base7
246,3010.0,2,4781.3,284.9,570.9,7.9,1.8,0.03,129.0,275.46,454.0,base7
247,3025.0,2,4749.5,283.3,575.2,8.4,1.9,0.03,129.0,277.39,455.0,base7
248,3040.0,2,4718.1,281.7,579.4,9.0,2.0,0.03,128.0,279.32,456.0,base7
249,3055.0,2,4687.1,280.1,583.6,9.6,2.2,0.03,128.0,281.24,457.0,base7
250,3070.0,2,4656.5,278.5,587.8,10.2,2.3,0.04,128.0,283.16,458.0,base7
251,3085.0,2,4626.3,276.8,591.9,10.8,2.5,0.04,127.0,285.07,460.0,base7
252,3100.0,2,4596.5,275.0,596.1,11.5,2.7,0.04,127.0,286.97,461.0,base7
253,3115.0,2,4567.2,273.2,600.2,12.3,2.8,0.04,126.0,288.87,463.0,base7
254,3130.0,2,4538.2,271.4,604.2,13.0,3.0,0.05,126.0,290.76,464.0,base7
255,3145.0,2,4509.7,269.7,608.3,13.8,3.2,0.05,126.0,292.64,466.0,base7
256,3160.0,2,4481.5,267.9,612.3,14.6,3.5,0.05,125.0,294.52,467.0,base7
257,3175.0,2,4453.8,266.1,616.3,15.4,3.7,0.06,125.0,296.39,468.0,base7
258,3190.0,2,4426.5,264.3,620.2,16.3,3.9,0.06,124.0,298.25,470.0,base7
259,3205.0,2,4399.7,262.4,624.2,17.2,4.2,0.07,124.0,300.11,471.0,base7
260,3220.0,2,4373.3,260.5,628.1,18.1,4.5,0.07,123.0,301.95,473.0,base7
261,3235.0,2,4347.3,258.4,632.0,19.1,4.8,0.07,123.0,303.8,476.0,base7
262,3250.0,2,4321.8,256.2,635.8,20.2,5.1,0.08,123.0,305.64,478.0,base7
263,3265.0,2,4296.8,254.0,639.6,21.4,5.4,0.08,122.0,307.47,481.0,base7
264,3280.0,2,4272.2,251.6,643.4,22.6,5.7,0.09,122.0,309.3,485.0,base7
265,3285.0,2,4264.2,249.2,644.6,23.9,5.8,0.1,122.0,309.91,488.0,base7
266,3290.0,2,4257.5,242.3,645.8,23.8,6.0,0.1,119.0,310.5,489.0,base7
267,3297.5,2,4247.5,241.6,647.7,24.2,6.1,0.1,118.0,311.39,491.0,base7
268,3308.7,2,4232.6,240.4,650.4,24.9,6.4,0.1,118.0,312.72,492.0,base7
269,3323.7,2,4213.2,238.6,653.9,25.9,6.8,0.11,118.0,314.49,496.0,base7
270,3338.8,2,4194.2,236.1,657.5,27.4,7.2,0.12,118.0,316.26,500.0,base7
271,3353.7,2,4175.7,233.4,661.0,28.9,7.7,0.12,118.0,318.03,505.0,base7
272,3368.7,2,4157.7,230.6,664.4,30.6,8.1,0.13,118.0,319.8,511.0,base7
273,3383.8,2,4140.1,228.5,667.9,32.1,8.6,0.14,117.0,321.55,512.0,base7
274,3398.8,2,4123.1,226.6,671.3,33.6,9.1,0.15,116.0,323.29,510.0,base7
275,3413.7,2,4106.5,224.1,674.6,35.4,9.6,0.16,115.0,325.01,512.0,base7
276,3428.7,2,4090.5,221.2,677.9,37.4,10.2,0.17,114.0,326.72,516.0,base7
277,3443.8,2,4075.2,218.1,681.2,39.5,10.8,0.18,114.0,328.42,520.0,base7
278,3458.8,2,4060.4,214.8,684.4,41.7,11.4,0.19,113.0,330.12,526.0,base7
279,3473.7,2,4046.2,211.6,687.6,43.9,12.1,0.21,113.0,331.81,532.0,base7
280,3488.8,2,4032.6,208.3,690.7,46.1,12.8,0.22,112.0,333.49,538.0,base7
281,3503.8,2,4019.7,205.0,693.8,48.4,13.5,0.24,112.0,335.17,545.0,base7
282,3518.7,2,4007.3,201.6,696.8,50.7,14.2,0.25,111.0,336.84,553.0,base7
283,3533.7,2,3995.5,198.2,699.8,53.0,15.0,0.27,111.0,338.51,561.0,base7
