time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
1,1.0,2,5306.5,300.0,0.3,0.0,0.0,0.0,137.0,0.14,457.0,base14
2,2.0,1,5298.5,300.0,0.6,0.0,0.0,0.0,137.0,0.27,457.0,base14
3,3.5,1,5286.7,300.0,1.0,0.0,0.0,0.0,137.0,0.48,457.0,base14
4,5.8,1,5269.1,300.0,1.7,0.0,0.0,0.0,137.0,0.79,457.0,base14
5,9.1,1,5242.6,300.0,2.7,0.0,0.0,0.0,137.0,1.25,457.0,base14
6,14.2,1,5202.9,300.0,4.3,0.0,0.0,0.0,137.0,1.95,457.0,base14
7,21.8,1,5143.2,300.0,6.5,0.0,0.0,0.0,137.0,2.99,457.0,base14
8,31.8,1,5064.4,300.0,9.5,0.0,0.0,0.0,137.0,4.36,457.0,base14
9,41.8,1,4985.3,300.0,12.5,0.0,0.0,0.0,137.0,5.73,457.0,base14
10,51.8,1,4906.3,300.0,15.5,0.0,0.0,0.0,137.0,7.1,457.0,base14
11,61.8,1,4827.9,300.0,18.5,0.0,0.0,0.0,137.0,8.47,457.0,base14
12,71.8,1,4749.3,300.0,21.5,0.0,0.0,0.0,137.0,9.84,457.0,base14
13,81.8,1,4670.4,300.0,24.5,0.1,0.0,0.0,137.0,11.21,457.0,base14
14,91.8,1,4591.3,300.0,27.5,0.1,0.0,0.0,137.0,12.58,457.0,base14
15,101.8,1,4512.0,300.0,30.5,0.1,0.0,0.0,137.0,13.95,457.0,base14
16,111.8,1,4432.5,300.0,33.5,0.1,0.0,0.0,137.0,15.32,457.0,base14
17,121.8,1,4352.8,300.0,36.5,0.1,0.0,0.0,137.0,16.7,457.0,base14
18,131.8,1,4272.9,300.0,39.5,0.1,0.0,0.0,137.0,18.07,457.0,base14
19,141.8,1,4192.7,300.0,42.5,0.1,0.0,0.0,137.0,19.44,457.0,base14
20,151.8,1,4112.3,300.0,45.5,0.1,0.0,0.0,137.0,20.81,457.0,base14
21,161.8,1,4031.8,300.0,48.5,0.1,0.0,0.0,137.0,22.18,457.0,base14
22,171.8,1,3951.0,300.0,51.5,0.1,0.0,0.0,137.0,23.55,457.0,base14
23,181.8,1,3870.8,300.0,54.5,0.1,0.0,0.0,137.0,24.92,457.0,base14
24,191.8,1,3790.7,300.0,57.5,0.1,0.0,0.0,137.0,26.29,457.0,base14
25,201.8,1,3710.3,300.0,60.5,0.1,0.0,0.0,137.0,27.66,457.0,base14
26,211.8,1,3629.7,300.0,63.5,0.1,0.0,0.0,137.0,29.03,457.0,base14
27,221.8,1,3548.9,300.0,66.5,0.1,0.0,0.0,137.0,30.41,457.0,base14
28,231.8,1,3467.9,300.0,69.5,0.1,0.0,0.0,137.0,31.78,457.0,base14
29,241.8,1,3386.7,300.0,72.5,0.1,0.0,0.0,137.0,33.15,457.0,base14
30,251.8,1,3305.2,300.0,75.5,0.1,0.0,0.0,137.0,34.52,457.0,base14
31,261.8,1,3223.5,300.0,78.5,0.1,0.0,0.0,137.0,35.89,457.0,base14
32,271.8,1,3141.6,300.0,81.5,0.1,0.0,0.0,137.0,37.26,457.0,base14
33,281.8,1,3059.4,300.0,84.5,0.1,0.0,0.0,137.0,38.63,457.0,base14
34,291.8,1,2977.1,300.0,87.5,0.2,0.0,0.0,137.0,40.0,457.0,base14
35,301.8,1,2894.9,300.0,90.5,0.2,0.0,0.0,137.0,41.37,457.0,base14
36,311.8,1,2812.9,300.0,93.5,0.2,0.0,0.0,137.0,42.74,457.0,base14
37,321.8,1,2730.7,300.0,96.5,0.2,0.0,0.0,137.0,44.12,457.0,base14
